,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1342000000.0,1194000000.0,1139500000.0,1092700000.0,1992900000.0
Capital Surplus,1332700000.0,1356600000.0,1405100000.0,1470700000.0,1536700000.0
Total Liab,3994400000.0,3997500000.0,5286100000.0,6401500000.0,7439700000.0
Total Stockholder Equity,3174400000.0,3107800000.0,2578600000.0,3168400000.0,3584400000.0
Minority Interest,64600000.0,47900000.0,44300000.0,41900000.0,16800000.0
Other Current Liab,317600000.0,250700000.0,863000000.0,696300000.0,707100000.0
Total Assets,7233400000.0,7153200000.0,7909000000.0,9611800000.0,11040900000.0
Common Stock,236600000.0,236600000.0,236600000.0,236600000.0,236600000.0
Other Current Assets,33700000.0,40200000.0,39900000.0,37700000.0,42100000.0
Retained Earnings,4600600000.0,4717800000.0,3854600000.0,4185400000.0,4751600000.0
Other Liab,581900000.0,540100000.0,547500000.0,641100000.0,588700000.0
Good Will,4184000000.0,4129700000.0,4308300000.0,4495800000.0,6258100000.0
Treasury Stock,-2995500000.0,-3203200000.0,-2917700000.0,-2724300000.0,-2940500000.0
Other Assets,142000000.0,162400000.0,304200000.0,277900000.0,296700000.0
Cash,336400000.0,223600000.0,401300000.0,1684600000.0,224700000.0
Total Current Liabilities,1673500000.0,826800000.0,1359100000.0,2483100000.0,2291300000.0
Deferred Long Term Asset Charges,5900000.0,11100000.0,9200000.0,9200000.0,9000000.0
Other Stockholder Equity,-417900000.0,-632200000.0,-360300000.0,-177300000.0,-301300000.0
Property Plant Equipment,567000000.0,764800000.0,947600000.0,1139400000.0,1315900000.0
Total Current Assets,998400000.0,902300000.0,1209400000.0,2478300000.0,1120900000.0
Long Term Investments,13500000.0,,,127700000.0,56400000.0
Net Tangible Assets,-2351600000.0,-2215900000.0,-2869200000.0,-2420100000.0,-4666600000.0
Net Receivables,534000000.0,538500000.0,680100000.0,651900000.0,745700000.0
Long Term Debt,1739000000.0,2630600000.0,3379500000.0,3277300000.0,4470100000.0
Accounts Payable,110300000.0,175700000.0,148300000.0,159100000.0,211600000.0
