,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,54000000.0,82000000.0,71000000.0,1564000000.0,2412000000.0
Capital Surplus,320000000.0,668000000.0,30739000000.0,35931000000.0,38608000000.0
Total Liab,11773000000.0,17196000000.0,16578000000.0,19498000000.0,23425000000.0
Total Stockholder Equity,-8557000000.0,-7385000000.0,14190000000.0,12266000000.0,14458000000.0
Minority Interest,,,993000000.0,1488000000.0,891000000.0
Other Current Liab,1186000000.0,402000000.0,465000000.0,1895000000.0,2707000000.0
Total Assets,15426000000.0,23988000000.0,31761000000.0,33252000000.0,38774000000.0
Other Current Assets,1301000000.0,652000000.0,399000000.0,1111000000.0,1073000000.0
Retained Earnings,-8874000000.0,-7865000000.0,-16362000000.0,-23130000000.0,-23626000000.0
Other Liab,4588000000.0,5632000000.0,3566000000.0,3409000000.0,3438000000.0
Good Will,39000000.0,153000000.0,167000000.0,6109000000.0,8420000000.0
Treasury Stock,-3000000.0,-188000000.0,-187000000.0,-535000000.0,-524000000.0
Other Assets,1335000000.0,1787000000.0,2382000000.0,2478000000.0,3276000000.0
Cash,4393000000.0,6406000000.0,10873000000.0,5647000000.0,4295000000.0
Total Current Liabilities,3847000000.0,4259000000.0,5639000000.0,6865000000.0,9024000000.0
Short Long Term Debt,87000000.0,27000000.0,27000000.0,330000000.0,265000000.0
Other Stockholder Equity,-3000000.0,-188000000.0,-187000000.0,-535000000.0,-524000000.0
Property Plant Equipment,1192000000.0,1641000000.0,3325000000.0,3088000000.0,3241000000.0
Total Current Assets,6837000000.0,8658000000.0,13925000000.0,9882000000.0,8819000000.0
Long Term Investments,5969000000.0,11667000000.0,11891000000.0,10131000000.0,12606000000.0
Net Tangible Assets,-8650000000.0,-7620000000.0,13952000000.0,4593000000.0,3626000000.0
Net Receivables,926000000.0,1335000000.0,1642000000.0,1537000000.0,2992000000.0
Long Term Debt,3338000000.0,7305000000.0,5707000000.0,7560000000.0,9276000000.0
Accounts Payable,213000000.0,150000000.0,272000000.0,235000000.0,860000000.0
Short Term Investments,,,440000000.0,1180000000.0,
