,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-78598000.0,-52641000.0,-80230000.0,-87211000.0,-128417000.0
Change To Liabilities,-52960000.0,-100252000.0,41101000.0,41470000.0,39732000.0
Total Cashflows From Investing Activities,-328664000.0,-1502894000.0,-780480000.0,-531280000.0,-2222828000.0
Net Borrowings,-80472000.0,934806000.0,-184738000.0,327168000.0,429586000.0
Total Cash From Financing Activities,-843768000.0,116108000.0,-1081455000.0,-499228000.0,-681136000.0
Change To Operating Activities,11542000.0,-68234000.0,17767000.0,-21176000.0,-21659000.0
Issuance Of Stock,63288000.0,63323000.0,240806000.0,25532000.0,33211000.0
Net Income,782981000.0,1177562000.0,1149692000.0,1278708000.0,1477512000.0
Change In Cash,83212000.0,207819000.0,-94736000.0,650725000.0,-814721000.0
Repurchase Of Stock,-300312000.0,-247500000.0,-527211000.0,-211196000.0,-457946000.0
Effect Of Exchange Rate,6129000.0,-5388000.0,3326000.0,-6990000.0,-5075000.0
Total Cash From Operating Activities,1249515000.0,1599993000.0,1763873000.0,1699657000.0,2082884000.0
Depreciation,254980000.0,286013000.0,291544000.0,294907000.0,315002000.0
Other Cashflows From Investing Activities,-8029000.0,20102000.0,20102000.0,-2443000.0,2539000.0
Dividends Paid,-526272000.0,-562521000.0,-610312000.0,-640732000.0,-685987000.0
Change To Inventory,-71404000.0,-12746000.0,-21194000.0,-151918000.0,21457000.0
Change To Account Receivables,-6881000.0,8585000.0,40252000.0,-55537000.0,-14642000.0
Change To Netincome,402284000.0,233497000.0,254255000.0,329361000.0,295164000.0
Capital Expenditures,-257675000.0,-328601000.0,-318192000.0,-441626000.0,-495877000.0
Other Cashflows From Financing Activities,-72000000.0,-72000000.0,,,
