,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,474037000.0,1404671000.0,1495008000.0,1482887000.0,2298244000.0
Capital Surplus,924978000.0,982205000.0,1142210000.0,1191200000.0,1260331000.0
Total Liab,4622161000.0,6295754000.0,6395401000.0,6893962000.0,7655002000.0
Total Stockholder Equity,915338000.0,1398721000.0,1739222000.0,2234352000.0,2757229000.0
Other Current Liab,17723000.0,34369000.0,19921000.0,17051000.0,3070000.0
Total Assets,5553726000.0,7703020000.0,8140395000.0,9131845000.0,10412231000.0
Common Stock,359901000.0,359901000.0,221553000.0,221553000.0,221553000.0
Other Current Assets,151898000.0,203669000.0,156022000.0,158809000.0,127678000.0
Retained Earnings,6371082000.0,7032020000.0,1290461000.0,1928673000.0,2719936000.0
Other Liab,484595000.0,622908000.0,671632000.0,730591000.0,764163000.0
Good Will,821061000.0,1801103000.0,1985955000.0,1988215000.0,2633174000.0
Treasury Stock,-6740623000.0,-6975405000.0,-915002000.0,-1107074000.0,-1444591000.0
Other Assets,150021000.0,127771000.0,168513000.0,120964000.0,203619000.0
Cash,380179000.0,587998000.0,493262000.0,1143987000.0,329266000.0
Total Current Liabilities,2076543000.0,2418566000.0,2008793000.0,1891745000.0,2493313000.0
Deferred Long Term Asset Charges,3023000.0,1166000.0,31033000.0,29369000.0,40873000.0
Other Stockholder Equity,-313746000.0,-356780000.0,-323966000.0,-338082000.0,-249215000.0
Property Plant Equipment,2106697000.0,2130294000.0,2373817000.0,2509523000.0,2937899000.0
Total Current Assets,2001910000.0,2239181000.0,2117102000.0,2977905000.0,2246206000.0
Long Term Investments,,,,52351000.0,93089000.0
Net Tangible Assets,-379760000.0,-1807053000.0,-1741741000.0,-1236750000.0,-2174189000.0
Net Receivables,588262000.0,594145000.0,568509000.0,615233000.0,671464000.0
Long Term Debt,1961829000.0,3152300000.0,3455249000.0,4013868000.0,4020325000.0
Inventory,752836000.0,784879000.0,815251000.0,964207000.0,988511000.0
Accounts Payable,523229000.0,502314000.0,550828000.0,580058000.0,692338000.0
Minority Interest,16227000.0,8545000.0,5772000.0,3531000.0,
Short Long Term Debt,300098000.0,5387000.0,699311000.0,433961000.0,
