,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,8609000000.0,7443000000.0,19413000000.0,16587000000.0,15182000000.0
Total Liab,54713000000.0,53916000000.0,50034000000.0,53539000000.0,54465000000.0
Total Stockholder Equity,25241000000.0,12500000000.0,9673000000.0,9409000000.0,6700000000.0
Other Current Liab,1408000000.0,1449000000.0,2067000000.0,2320000000.0,2326000000.0
Total Assets,79954000000.0,66416000000.0,59707000000.0,62948000000.0,61165000000.0
Common Stock,30992000000.0,31246000000.0,31531000000.0,31802000000.0,32096000000.0
Other Current Assets,1727000000.0,266000000.0,354000000.0,124000000.0,200000000.0
Retained Earnings,-5072000000.0,-17977000000.0,-21330000000.0,-21408000000.0,-24600000000.0
Other Liab,11503000000.0,10918000000.0,9861000000.0,8685000000.0,8534000000.0
Good Will,14761000000.0,14699000000.0,14703000000.0,14689000000.0,14890000000.0
Treasury Stock,-679000000.0,-769000000.0,-528000000.0,-985000000.0,-796000000.0
Other Assets,1092000000.0,1015000000.0,955000000.0,4055000000.0,1455000000.0
Cash,3800000000.0,6945000000.0,6037000000.0,6266000000.0,7989000000.0
Total Current Liabilities,9020000000.0,13488000000.0,12835000000.0,11653000000.0,12184000000.0
Short Long Term Debt,1152000000.0,4419000000.0,2953000000.0,91000000.0,87000000.0
Other Stockholder Equity,-679000000.0,-769000000.0,-528000000.0,-985000000.0,-796000000.0
Property Plant Equipment,4989000000.0,4958000000.0,5397000000.0,5297000000.0,5750000000.0
Total Current Assets,49476000000.0,37618000000.0,18440000000.0,21144000000.0,19385000000.0
Long Term Investments,1027000000.0,683000000.0,799000000.0,1176000000.0,4503000000.0
Net Tangible Assets,1871000000.0,-9642000000.0,-24443000000.0,-21867000000.0,-23372000000.0
Short Term Investments,37878000000.0,22359000000.0,2874000000.0,4381000000.0,48000000.0
Net Receivables,3237000000.0,4201000000.0,4652000000.0,5324000000.0,5839000000.0
Long Term Debt,34190000000.0,29510000000.0,26950000000.0,32895000000.0,33222000000.0
Inventory,2834000000.0,2940000000.0,3584000000.0,3893000000.0,4086000000.0
Accounts Payable,1352000000.0,1207000000.0,1371000000.0,1421000000.0,1366000000.0
