,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,142000000.0,307000000.0,283000000.0,248000000.0,218000000.0
Capital Surplus,7039000000.0,7048000000.0,6821000000.0,6814000000.0,6827000000.0
Total Liab,27258000000.0,27424000000.0,31328000000.0,32132000000.0,38071000000.0
Total Stockholder Equity,21991000000.0,21667000000.0,21803000000.0,18801000000.0,18430000000.0
Minority Interest,909000000.0,1064000000.0,733000000.0,841000000.0,1387000000.0
Deferred Long Term Liab,1520000000.0,1749000000.0,1778000000.0,1703000000.0,1853000000.0
Other Current Liab,568000000.0,80000000.0,263000000.0,167000000.0,456000000.0
Total Assets,50158000000.0,50155000000.0,53864000000.0,51774000000.0,57888000000.0
Common Stock,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Retained Earnings,29200000000.0,31044000000.0,31974000000.0,28953000000.0,28281000000.0
Other Liab,7437000000.0,7829000000.0,8031000000.0,8010000000.0,7674000000.0
Good Will,,260000000.0,260000000.0,260000000.0,260000000.0
Treasury Stock,-14255000000.0,-16432000000.0,-16999000000.0,-16973000000.0,-16685000000.0
Other Assets,2694000000.0,2523000000.0,2817000000.0,2857000000.0,3380000000.0
Cash,5850000000.0,2982000000.0,2583000000.0,3313000000.0,4122000000.0
Total Current Liabilities,11071000000.0,10724000000.0,13160000000.0,9283000000.0,16851000000.0
Short Long Term Debt,122000000.0,169000000.0,453000000.0,603000000.0,1110000000.0
Other Stockholder Equity,-940000000.0,-1507000000.0,-1351000000.0,-1254000000.0,-1008000000.0
Property Plant Equipment,27480000000.0,28848000000.0,30593000000.0,31593000000.0,32131000000.0
Total Current Assets,19312000000.0,17675000000.0,18969000000.0,15844000000.0,21165000000.0
Long Term Investments,530000000.0,542000000.0,942000000.0,972000000.0,734000000.0
Net Tangible Assets,21849000000.0,21100000000.0,21260000000.0,18293000000.0,17952000000.0
Net Receivables,6820000000.0,7116000000.0,8344000000.0,6109000000.0,10378000000.0
Long Term Debt,8188000000.0,8334000000.0,8428000000.0,12410000000.0,10840000000.0
Inventory,6384000000.0,6532000000.0,7013000000.0,6038000000.0,6265000000.0
Accounts Payable,8348000000.0,8594000000.0,10205000000.0,6082000000.0,12495000000.0
Other Current Assets,102000000.0,229000000.0,644000000.0,,
