,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,3301000000.0,3020000000.0,852000000.0,527000000.0,503000000.0
Capital Surplus,8234000000.0,8390000000.0,8507000000.0,8591000000.0,8685000000.0
Total Liab,6046000000.0,5907000000.0,5303000000.0,4650000000.0,4486000000.0
Total Stockholder Equity,14094000000.0,13819000000.0,7778000000.0,5210000000.0,4997000000.0
Minority Interest,66000000.0,70000000.0,68000000.0,69000000.0,67000000.0
Other Current Liab,743000000.0,652000000.0,583000000.0,507000000.0,497000000.0
Total Assets,20206000000.0,19796000000.0,13149000000.0,9929000000.0,9550000000.0
Common Stock,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
Other Current Assets,23000000.0,6000000.0,13000000.0,34000000.0,18000000.0
Retained Earnings,6966000000.0,6862000000.0,690000000.0,-1876000000.0,-2146000000.0
Other Liab,986000000.0,862000000.0,393000000.0,337000000.0,292000000.0
Good Will,6227000000.0,6264000000.0,2807000000.0,1493000000.0,1527000000.0
Treasury Stock,-1110000000.0,-1437000000.0,-1423000000.0,-1509000000.0,-1546000000.0
Other Assets,150000000.0,135000000.0,67000000.0,156000000.0,208000000.0
Cash,1437000000.0,1427000000.0,1171000000.0,1692000000.0,1591000000.0
Total Current Liabilities,2354000000.0,2341000000.0,2247000000.0,1867000000.0,1910000000.0
Short Long Term Debt,6000000.0,,,,5000000.0
Other Stockholder Equity,-1110000000.0,-1437000000.0,-1423000000.0,-1509000000.0,-1546000000.0
Property Plant Equipment,3002000000.0,2797000000.0,3028000000.0,2493000000.0,2360000000.0
Total Current Assets,7217000000.0,7279000000.0,6113000000.0,5209000000.0,4902000000.0
Long Term Investments,309000000.0,301000000.0,282000000.0,51000000.0,50000000.0
Net Tangible Assets,4566000000.0,4535000000.0,4119000000.0,3190000000.0,2967000000.0
Net Receivables,2510000000.0,2666000000.0,2498000000.0,1885000000.0,1782000000.0
Long Term Debt,2474000000.0,2482000000.0,1989000000.0,1834000000.0,1708000000.0
Inventory,3003000000.0,2986000000.0,2197000000.0,1408000000.0,1331000000.0
Accounts Payable,510000000.0,722000000.0,715000000.0,489000000.0,612000000.0
Deferred Long Term Asset Charges,13000000.0,11000000.0,,,
