,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,321836000.0,280803000.0,261487000.0,234748000.0,593341000.0
Capital Surplus,1264849000.0,1306428000.0,1351031000.0,1402537000.0,1457623000.0
Total Liab,2874656000.0,3554446000.0,4281153000.0,4641881000.0,5670170000.0
Total Stockholder Equity,401012000.0,-166494000.0,-76714000.0,-443234000.0,-163467000.0
Deferred Long Term Liab,1300000.0,,,1300000.0,1500000.0
Other Current Liab,389193000.0,554230000.0,588866000.0,702065000.0,884547000.0
Total Assets,3275668000.0,3387952000.0,4204439000.0,4198647000.0,5506703000.0
Common Stock,1295000.0,1300000.0,1324000.0,1328000.0,1332000.0
Other Current Assets,15103000.0,19273000.0,31590000.0,20597000.0,6451000.0
Retained Earnings,1505204000.0,1856951000.0,2199294000.0,2554295000.0,2976517000.0
Other Liab,188892000.0,169936000.0,144297000.0,100993000.0,107782000.0
Good Will,1560621000.0,1545761000.0,1562868000.0,1566022000.0,2236386000.0
Treasury Stock,-2370336000.0,-3331173000.0,-3628363000.0,-4401394000.0,-4598939000.0
Other Assets,31645000.0,35422000.0,41193000.0,47605000.0,103504000.0
Cash,889502000.0,904176000.0,1506567000.0,1300521000.0,1421449000.0
Total Current Liabilities,607671000.0,809008000.0,900786000.0,1021769000.0,1250937000.0
Deferred Long Term Asset Charges,12013000.0,14903000.0,20911000.0,23627000.0,40119000.0
Other Stockholder Equity,-48347000.0,-58399000.0,-62579000.0,-58859000.0,-58795000.0
Property Plant Equipment,94437000.0,90877000.0,257114000.0,233776000.0,211299000.0
Total Current Assets,1267129000.0,1435089000.0,2081777000.0,1925598000.0,2143410000.0
Long Term Investments,,,,190898000.0,218763000.0
Net Tangible Assets,-1481445000.0,-1993058000.0,-1901069000.0,-2244004000.0,-2993194000.0
Net Receivables,327597000.0,473433000.0,499268000.0,558569000.0,664511000.0
Long Term Debt,2078093000.0,2575502000.0,3071926000.0,3366777000.0,4161422000.0
Accounts Payable,1612000.0,3892000.0,6498000.0,14253000.0,13448000.0
