,2017-12-30,2018-12-29,2019-12-28,2021-01-02,2022-01-01
Intangible Assets,1402857000.0,1555381000.0,1520800000.0,1293847000.0,1220170000.0
Capital Surplus,271462000.0,284877000.0,304395000.0,307883000.0,315337000.0
Total Liab,6208573000.0,6366114000.0,6117391000.0,6905909000.0,6368943000.0
Total Stockholder Equity,686202000.0,872126000.0,1236595000.0,813958000.0,702493000.0
Deferred Long Term Liab,,,,,6805000.0
Other Current Liab,345865000.0,273884000.0,208284000.0,538145000.0,564578000.0
Total Assets,6894775000.0,7238240000.0,7353986000.0,7719867000.0,7071436000.0
Common Stock,3601000.0,3613000.0,3624000.0,3488000.0,3499000.0
Other Current Assets,186496000.0,181377000.0,174634000.0,392786000.0,513660000.0
Retained Earnings,850345000.0,1079503000.0,1546224000.0,1069546000.0,935260000.0
Other Liab,727774000.0,785993000.0,730801000.0,710537000.0,433947000.0
Good Will,1167007000.0,1241727000.0,1235711000.0,1158938000.0,1133095000.0
Treasury Stock,-439206000.0,-495867000.0,-617648000.0,-566959000.0,-551603000.0
Other Assets,314550000.0,291329000.0,297227000.0,927250000.0,384813000.0
Cash,421566000.0,433022000.0,328876000.0,900615000.0,536277000.0
Total Current Liabilities,1778745000.0,2045938000.0,1771439000.0,2124361000.0,2327053000.0
Deferred Long Term Asset Charges,234932000.0,207449000.0,203331000.0,367976000.0,327804000.0
Short Long Term Debt,249589000.0,440584000.0,110914000.0,263936000.0,25000000.0
Other Stockholder Equity,-439206000.0,-495867000.0,-617648000.0,-566959000.0,-551603000.0
Property Plant Equipment,623991000.0,607688000.0,1075683000.0,910452000.0,805255000.0
Total Current Assets,3386370000.0,3542115000.0,3224565000.0,3429380000.0,3528103000.0
Net Tangible Assets,-1883662000.0,-1924982000.0,-1519916000.0,-1638827000.0,-1650772000.0
Net Receivables,903318000.0,870878000.0,815210000.0,768221000.0,894151000.0
Long Term Debt,3702054000.0,3534183000.0,3256870000.0,3739434000.0,3326091000.0
Inventory,1874990000.0,2056838000.0,1905845000.0,1367758000.0,1584015000.0
Accounts Payable,867649000.0,1029933000.0,959006000.0,891868000.0,1214847000.0
