,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,20000000.0,19000000.0,18000000.0,18000000.0,13000000.0
Capital Surplus,,3806000000.0,2735000000.0,2686000000.0,1928000000.0
Total Liab,58609000000.0,61168000000.0,61819000000.0,73593000000.0,85737000000.0
Total Stockholder Equity,7113000000.0,7012000000.0,6787000000.0,7320000000.0,7023000000.0
Total Assets,66288000000.0,68746000000.0,69172000000.0,81479000000.0,93200000000.0
Other Current Assets,44000000.0,93000000.0,351000000.0,335000000.0,309000000.0
Retained Earnings,2807000000.0,3456000000.0,4009000000.0,4309000000.0,5175000000.0
Other Liab,589000000.0,651000000.0,693000000.0,754000000.0,726000000.0
Good Will,1014000000.0,1014000000.0,1014000000.0,1014000000.0,1014000000.0
Treasury Stock,-139000000.0,-250000000.0,43000000.0,325000000.0,-80000000.0
Other Assets,45813000000.0,47745000000.0,49571000000.0,54069000000.0,52018000000.0
Cash,1062000000.0,2075000000.0,1189000000.0,6308000000.0,2728000000.0
Total Current Liabilities,57637000000.0,59793000000.0,59157000000.0,71312000000.0,83792000000.0
Other Stockholder Equity,-139000000.0,-250000000.0,43000000.0,325000000.0,-80000000.0
Property Plant Equipment,1094000000.0,1124000000.0,1360000000.0,1422000000.0,1514000000.0
Total Current Assets,2078000000.0,2942000000.0,2626000000.0,8402000000.0,13919000000.0
Long Term Investments,16269000000.0,15902000000.0,14583000000.0,16554000000.0,24722000000.0
Net Tangible Assets,6097000000.0,5997000000.0,5773000000.0,6304000000.0,6008000000.0
Short Term Investments,782000000.0,619000000.0,743000000.0,1074000000.0,10283000000.0
Long Term Debt,382000000.0,724000000.0,1719000000.0,1332000000.0,1008000000.0
Inventory,4000000.0,4000000.0,8000000.0,4000000.0,8000000.0
Accounts Payable,52621000000.0,54101000000.0,57085000000.0,69653000000.0,82789000000.0
Deferred Long Term Asset Charges,93000000.0,130000000.0,37000000.0,,96000000.0
Common Stock,4445000000.0,,,,
