,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,0.0,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-8918000000.0,-10950000000.0,-16177000000.0,-13699000000.0,-13591000000.0
Net Borrowings,3441000000.0,7561000000.0,3614000000.0,5394000000.0,6663000000.0
Total Cash From Financing Activities,2888000000.0,7634000000.0,3873000000.0,6174000000.0,5807000000.0
Change To Operating Activities,346000000.0,-605000000.0,377000000.0,-604000000.0,-486000000.0
Issuance Of Stock,55000000.0,718000000.0,1494000000.0,14000000.0,14000000.0
Net Income,5380000000.0,6638000000.0,3769000000.0,2919000000.0,3573000000.0
Change In Cash,454000000.0,3270000000.0,-4145000000.0,438000000.0,-230000000.0
Effect Of Exchange Rate,26000000.0,-7000000.0,4000000.0,-20000000.0,1000000.0
Total Cash From Operating Activities,6458000000.0,6593000000.0,8155000000.0,7983000000.0,7553000000.0
Depreciation,2638000000.0,4147000000.0,4478000000.0,4315000000.0,4214000000.0
Other Cashflows From Investing Activities,183000000.0,-276000000.0,-31000000.0,-101000000.0,-275000000.0
Dividends Paid,-1845000000.0,-2101000000.0,-2408000000.0,-2743000000.0,-3024000000.0
Other Cashflows From Financing Activities,689000000.0,1456000000.0,1173000000.0,3523000000.0,2154000000.0
Change To Netincome,-1906000000.0,-3587000000.0,-469000000.0,1353000000.0,252000000.0
Capital Expenditures,-10740000000.0,-13004000000.0,-17462000000.0,-14610000000.0,-16077000000.0
Investments,7000000.0,637000000.0,,,
