,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,81000000.0,5000000.0,-97000000.0,-2454000000.0,-2400000000.0
Change To Liabilities,0.0,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-120000000.0,-1156000000.0,-494000000.0,-4602000000.0,1723000000.0
Net Borrowings,-531000000.0,1884000000.0,727000000.0,-1746000000.0,-2800000000.0
Total Cash From Financing Activities,-2338000000.0,-1744000000.0,661000000.0,13623000000.0,4555000000.0
Change To Operating Activities,80000000.0,233000000.0,-345000000.0,-140000000.0,-337000000.0
Issuance Of Stock,118000000.0,52000000.0,18000000.0,4000000.0,34000000.0
Net Income,743000000.0,1235000000.0,1198000000.0,474000000.0,1168000000.0
Change In Cash,-1373000000.0,-1284000000.0,1257000000.0,9949000000.0,6912000000.0
Repurchase Of Stock,-560000000.0,-1338000000.0,-1394000000.0,-199000000.0,-729000000.0
Total Cash From Operating Activities,1085000000.0,1616000000.0,1090000000.0,928000000.0,634000000.0
Depreciation,121000000.0,120000000.0,114000000.0,108000000.0,99000000.0
Other Cashflows From Investing Activities,43000000.0,-26000000.0,13000000.0,67000000.0,126000000.0
Dividends Paid,-180000000.0,-263000000.0,-402000000.0,-383000000.0,-392000000.0
Other Cashflows From Financing Activities,-1185000000.0,-2079000000.0,1712000000.0,15553000000.0,8442000000.0
Change To Netincome,174000000.0,73000000.0,106000000.0,461000000.0,-309000000.0
Capital Expenditures,-69000000.0,-90000000.0,-86000000.0,-79000000.0,-70000000.0
