,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,,,40570000.0,34770000.0,61513000.0
Capital Surplus,4651205000.0,4920732000.0,5781975000.0,5881383000.0,6884269000.0
Total Liab,3949771000.0,3816211000.0,5228493000.0,5522648000.0,6001474000.0
Total Stockholder Equity,2779599000.0,2859424000.0,3312341000.0,3189435000.0,3398109000.0
Minority Interest,957702000.0,989892000.0,1049437000.0,880685000.0,1330872000.0
Other Current Liab,91455000.0,97666000.0,109382000.0,115795000.0,124729000.0
Total Assets,7733273000.0,7711728000.0,9636472000.0,9637533000.0,10775220000.0
Common Stock,2678000.0,2755000.0,2946000.0,2966000.0,3181000.0
Other Current Assets,19792000.0,23675000.0,25185000.0,22762000.0,27451000.0
Other Liab,31916000.0,35060000.0,49953000.0,52208000.0,56241000.0
Treasury Stock,-1874284000.0,-2064063000.0,-2472580000.0,-2694914000.0,-3489341000.0
Other Assets,227829000.0,132953000.0,215516000.0,364694000.0,267131000.0
Cash,2038000.0,185216000.0,8106000.0,1409000.0,967000.0
Total Current Liabilities,546192000.0,334464000.0,572458000.0,488300000.0,573540000.0
Short Long Term Debt,33670000.0,356000.0,142000.0,167000.0,1140000.0
Other Stockholder Equity,-1874284000.0,-2064063000.0,-2472580000.0,-2694914000.0,-3489341000.0
Property Plant Equipment,6737572000.0,6541999000.0,8605177000.0,8455671000.0,9685558000.0
Total Current Assets,47042000.0,255907000.0,186947000.0,182165000.0,58557000.0
Long Term Investments,720830000.0,780869000.0,588262000.0,600233000.0,702461000.0
Net Tangible Assets,2779599000.0,2859424000.0,3271771000.0,3154665000.0,3336596000.0
Net Receivables,19469000.0,42259000.0,153650000.0,157992000.0,26860000.0
Long Term Debt,3371663000.0,3446687000.0,4407524000.0,4786548000.0,5191647000.0
Accounts Payable,102956000.0,75987000.0,88290000.0,107632000.0,136154000.0
