Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-16,3.3,3.3,3.3,3.3,0,0,0
2021-02-18,3.45,3.45,3.45,3.45,0,0,0
2021-02-19,3.8,3.8,3.8,3.8,2,0,0
2021-02-22,4.44,4.44,3.15,3.16,15,0,0
2021-02-23,3.2,7.21,3.2,7.21,183,0,0
2021-02-24,7.85,8.25,6.2,6.2,97,0,0
2021-02-26,4.55,4.55,4.3,4.3,17,0,0
2021-03-01,4.2,4.2,4.2,4.2,5,0,0
2021-03-03,2.33,2.33,1.82,1.82,29,0,0
2021-03-04,1.24,1.24,1.22,1.22,12,0,0
2021-03-05,0.59,1.0,0.59,1.0,2,0,0
2021-03-08,0.48,0.5,0.45,0.5,10,0,0
2021-03-09,0.84,0.84,0.84,0.84,2,0,0
2021-03-11,1.15,1.15,1.15,1.15,6,0,0
2021-03-12,1.29,1.4,1.29,1.4,3,0,0
2021-03-15,1.85,1.92,1.69,1.71,520,0,0
2021-03-16,1.86,1.86,1.0,1.01,165,0,0
2021-03-17,1.0,1.72,0.99,1.6,451,0,0
2021-03-18,1.07,1.07,0.65,0.65,99,0,0
2021-03-19,0.39,0.42,0.33,0.37,382,0,0
2021-03-22,0.27,0.27,0.13,0.16,177,0,0
2021-03-23,0.14,0.14,0.11,0.11,35,0,0
2021-03-24,0.06,0.06,0.06,0.06,175,0,0
2021-03-25,0.04,0.07,0.04,0.06,74,0,0
2021-03-26,0.05,0.08,0.04,0.08,118,0,0
2021-03-29,0.02,0.02,0.02,0.02,21,0,0
2021-03-30,0.01,0.01,0.01,0.01,1,0,0
2021-04-01,0.01,0.01,0.01,0.01,3,0,0
