,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,83600000.0,101700000.0,182100000.0,171000000.0,152600000.0
Capital Surplus,1939600000.0,2049600000.0,2073500000.0,2093000000.0,2123400000.0
Total Liab,5128000000.0,5398800000.0,5961400000.0,5911300000.0,5980600000.0
Total Stockholder Equity,152300000.0,-348600000.0,-196200000.0,172500000.0,248700000.0
Other Current Liab,64900000.0,57000000.0,41800000.0,32100000.0,32900000.0
Total Assets,5280300000.0,5050200000.0,5765200000.0,6083800000.0,6229300000.0
Common Stock,23000000.0,23200000.0,23200000.0,23200000.0,23200000.0
Other Current Assets,7700000.0,2700000.0,4500000.0,7600000.0,3700000.0
Retained Earnings,1735200000.0,1835500000.0,1998500000.0,2400700000.0,2790700000.0
Other Liab,519300000.0,673700000.0,760900000.0,759300000.0,709200000.0
Good Will,1939800000.0,1947600000.0,2216900000.0,2222600000.0,2189400000.0
Treasury Stock,-3545500000.0,-4256900000.0,-4291400000.0,-4344400000.0,-4688600000.0
Other Assets,392100000.0,409900000.0,522900000.0,481900000.0,445400000.0
Cash,594000000.0,271700000.0,262400000.0,548700000.0,561000000.0
Total Current Liabilities,1378200000.0,1488600000.0,1436200000.0,1367400000.0,2007300000.0
Deferred Long Term Asset Charges,176200000.0,170500000.0,238600000.0,187100000.0,138400000.0
Short Long Term Debt,2200000.0,4900000.0,6300000.0,11800000.0,477000000.0
Other Stockholder Equity,-844900000.0,-920400000.0,-909000000.0,-963500000.0,-933900000.0
Property Plant Equipment,998400000.0,1036200000.0,1271800000.0,1301400000.0,1326500000.0
Total Current Assets,1866400000.0,1554800000.0,1564000000.0,1881500000.0,2069600000.0
Long Term Investments,,,7500000.0,25400000.0,45800000.0
Net Tangible Assets,-1871100000.0,-2397900000.0,-2595200000.0,-2221100000.0,-2093300000.0
Net Receivables,727700000.0,613100000.0,669600000.0,683100000.0,734000000.0
Long Term Debt,3230500000.0,3236500000.0,3669900000.0,3707500000.0,3200400000.0
Inventory,506800000.0,544900000.0,570300000.0,596700000.0,725700000.0
Accounts Payable,723800000.0,765000000.0,738500000.0,754200000.0,959900000.0
Short Term Investments,,,13200000.0,,
