Date,Open,High,Low,Close,Adj Close,Volume
1992-09-01-00-00-00,0.412946,0.415179,0.408482,0.415179,0.344223,60289600.0
1992-09-02-00-00-00,0.415179,0.43526800000000004,0.415179,0.433036,0.359028,189896000.0
1992-09-03-00-00-00,0.4375,0.43973199999999996,0.426339,0.426339,0.353476,211859200.0
1992-09-04-00-00-00,0.430804,0.430804,0.417411,0.421875,0.349775,63235200.0
1992-09-08-00-00-00,0.417411,0.428571,0.415179,0.426339,0.353476,70000000.0
1992-09-09-00-00-00,0.428571,0.43973199999999996,0.426339,0.4375,0.36273,157203200.0
1992-09-10-00-00-00,0.428571,0.441964,0.42410699999999996,0.43973199999999996,0.36458,228177600.0
1992-09-11-00-00-00,0.4375,0.43973199999999996,0.42410699999999996,0.42522299999999996,0.352551,179883200.0
1992-09-14-00-00-00,0.4375,0.446429,0.433036,0.441964,0.366431,214681600.0
1992-09-15-00-00-00,0.43973199999999996,0.43973199999999996,0.426339,0.430804,0.357178,218523200.0
1992-09-16-00-00-00,0.426339,0.430804,0.415179,0.41964300000000004,0.347925,178718400.0
1992-09-17-00-00-00,0.421875,0.421875,0.405134,0.410714,0.340522,172435200.0
1992-09-18-00-00-00,0.408482,0.41852700000000004,0.404018,0.415179,0.344223,115606400.0
1992-09-21-00-00-00,0.417411,0.426339,0.412946,0.415179,0.344223,89678400.0
1992-09-22-00-00-00,0.417411,0.417411,0.404018,0.408482,0.338671,111540800.0
1992-09-23-00-00-00,0.410714,0.42410699999999996,0.40625,0.42410699999999996,0.351626,123972800.0
1992-09-24-00-00-00,0.421875,0.426339,0.412946,0.412946,0.34237199999999995,125652800.0
1992-09-25-00-00-00,0.412946,0.415179,0.404018,0.40625,0.336821,137468800.0
1992-09-28-00-00-00,0.40178600000000003,0.40178600000000003,0.390625,0.399554,0.331268,149520000.0
1992-09-29-00-00-00,0.397321,0.40625,0.392857,0.40066999999999997,0.332194,157270400.0
1992-09-30-00-00-00,0.40178600000000003,0.40625,0.397321,0.402902,0.334045,100049600.0
