,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1470000000.0,1624000000.0,1507000000.0,1411000000.0,1328000000.0
Capital Surplus,525000000.0,833000000.0,903000000.0,946000000.0,1031000000.0
Total Liab,7307000000.0,7137000000.0,8544000000.0,9185000000.0,9490000000.0
Total Stockholder Equity,709000000.0,628000000.0,479000000.0,509000000.0,2032000000.0
Minority Interest,1409000000.0,1676000000.0,2325000000.0,2843000000.0,3504000000.0
Other Current Liab,2148000000.0,2065000000.0,2345000000.0,2703000000.0,2907000000.0
Total Assets,9425000000.0,9441000000.0,11348000000.0,12537000000.0,15026000000.0
Common Stock,412000000.0,294000000.0,294000000.0,294000000.0,294000000.0
Other Current Assets,10000000.0,49000000.0,21000000.0,39000000.0,341000000.0
Retained Earnings,10023000000.0,11284000000.0,12205000000.0,13367000000.0,15017000000.0
Other Liab,923000000.0,845000000.0,883000000.0,944000000.0,799000000.0
Good Will,2989000000.0,3535000000.0,3575000000.0,3735000000.0,3506000000.0
Treasury Stock,-10251000000.0,-11783000000.0,-12923000000.0,-14098000000.0,-14310000000.0
Other Assets,367000000.0,425000000.0,558000000.0,625000000.0,715000000.0
Cash,2777000000.0,1917000000.0,2866000000.0,4108000000.0,6497000000.0
Total Current Liabilities,3214000000.0,2630000000.0,3093000000.0,3587000000.0,3815000000.0
Deferred Long Term Asset Charges,59000000.0,52000000.0,52000000.0,67000000.0,56000000.0
Other Stockholder Equity,-649000000.0,-742000000.0,-624000000.0,-637000000.0,-841000000.0
Property Plant Equipment,275000000.0,270000000.0,996000000.0,778000000.0,667000000.0
Total Current Assets,4324000000.0,3587000000.0,4712000000.0,5988000000.0,8810000000.0
Net Tangible Assets,-3750000000.0,-4531000000.0,-4603000000.0,-4637000000.0,-2802000000.0
Short Term Investments,12000000.0,18000000.0,28000000.0,9000000.0,11000000.0
Net Receivables,1319000000.0,1449000000.0,1577000000.0,1593000000.0,1650000000.0
Long Term Debt,3170000000.0,3662000000.0,3948000000.0,4110000000.0,4384000000.0
Accounts Payable,195000000.0,211000000.0,190000000.0,233000000.0,205000000.0
Short Long Term Debt,399000000.0,,,,
Long Term Investments,54000000.0,,,,
