,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,43000000.0,90000000.0,-12000000.0,-33000000.0,138000000.0
Total Cashflows From Investing Activities,-3296000000.0,-3986000000.0,-4343000000.0,-4740000000.0,-4287000000.0
Net Borrowings,910000000.0,1448000000.0,1528000000.0,1928000000.0,2714000000.0
Total Cash From Financing Activities,168000000.0,928000000.0,1181000000.0,1773000000.0,2135000000.0
Change To Operating Activities,-178000000.0,1000000.0,-191000000.0,-285000000.0,-1143000000.0
Issuance Of Stock,230000000.0,230000000.0,458000000.0,727000000.0,366000000.0
Net Income,1148000000.0,1261000000.0,1372000000.0,1473000000.0,1597000000.0
Change In Cash,-2000000.0,64000000.0,101000000.0,-119000000.0,37000000.0
Total Cash From Operating Activities,3126000000.0,3122000000.0,3263000000.0,2848000000.0,2189000000.0
Depreciation,1609000000.0,1781000000.0,1904000000.0,2082000000.0,2257000000.0
Other Cashflows From Investing Activities,-52000000.0,-29000000.0,-118000000.0,-55000000.0,-43000000.0
Dividends Paid,-721000000.0,-730000000.0,-791000000.0,-856000000.0,-935000000.0
Change To Inventory,-3000000.0,-65000000.0,-84000000.0,-80000000.0,-126000000.0
Change To Account Receivables,-94000000.0,-96000000.0,22000000.0,-157000000.0,-313000000.0
Other Cashflows From Financing Activities,-21000000.0,-20000000.0,-14000000.0,-26000000.0,-10000000.0
Change To Netincome,601000000.0,150000000.0,252000000.0,-152000000.0,-221000000.0
Capital Expenditures,-3244000000.0,-3957000000.0,-4225000000.0,-5369000000.0,-4244000000.0
Investments,-17000000.0,,,,
