Date,Open,High,Low,Close,Adj Close,Volume
2020-09-01-00-00-00,20.98,21.790001,20.1,21.610001,21.610001,15291400
2020-09-02-00-00-00,21.99,22.0,20.379998999999998,21.09,21.09,9090100
2020-09-03-00-00-00,20.93,21.049999,20.0,20.030001000000002,20.030001000000002,7897100
2020-09-04-00-00-00,19.98,20.18,18.01,19.030001000000002,19.030001000000002,10957400
2020-09-08-00-00-00,17.91,18.559998999999998,17.370001000000002,17.73,17.73,8724000
2020-09-09-00-00-00,18.575001,18.65,17.91,18.07,18.07,5889000
2020-09-10-00-00-00,18.313999,19.504998999999998,18.309998999999998,19.280001000000002,19.280001000000002,15465200
2020-09-11-00-00-00,19.49,19.549999,18.360001,19.1,19.1,4259700
2020-09-14-00-00-00,19.139999,20.559998999999998,18.379998999999998,20.48,20.48,6296600
2020-09-15-00-00-00,20.59,21.139999,20.26,21.120001000000002,21.120001000000002,4332400
2020-09-16-00-00-00,20.66,20.780001000000002,19.620001000000002,19.92,19.92,4053700
2020-09-17-00-00-00,19.01,19.67,19.01,19.24,19.24,2888000
2020-09-18-00-00-00,19.440001000000002,19.48,18.860001,18.9,18.9,2789400
2020-09-21-00-00-00,18.27,18.379998999999998,17.424999,18.15,18.15,5191200
2020-09-22-00-00-00,18.5,19.58,18.17,19.309998999999998,19.309998999999998,4131300
2020-09-23-00-00-00,19.42,19.42,18.1,18.41,18.41,3273900
2020-09-24-00-00-00,18.0,18.17,17.110001,17.450001,17.450001,3995300
2020-09-25-00-00-00,17.809998999999998,18.0,17.120001000000002,17.93,17.93,5330800
2020-09-28-00-00-00,19.02,19.450001,18.5,19.059998999999998,19.059998999999998,5507500
2020-09-29-00-00-00,19.059998999999998,19.200001,18.530001000000002,18.780001000000002,18.780001000000002,5833800
2020-09-30-00-00-00,19.940001000000002,20.09,19.16,20.07,20.07,10356900
