Date,Open,High,Low,Close,Adj Close,Volume
2021-02-01 00:00:00+00:00,51.110001,51.34,47.630001,49.27,49.27,15679300
2021-02-02 00:00:00+00:00,50.130001,50.130001,46.029999,47.009998,47.009998,18144000
2021-02-03 00:00:00+00:00,46.990002,47.990002,45.860001,47.52,47.52,13241500
2021-02-04 00:00:00+00:00,47.950001,48.349998,46.939999,48.130001,48.130001,9469600
2021-02-05 00:00:00+00:00,48.450001,48.5,46.459999,46.93,46.93,10125000
2021-02-08 00:00:00+00:00,46.5,48.349998,45.599998,47.610001,47.610001,14494400
2021-02-09 00:00:00+00:00,47.560001,49.169998,46.080002,48.75,48.75,23543800
2021-02-10 00:00:00+00:00,48.720001,51.189999,47.119999,47.77,47.77,19926462
2021-02-11 00:00:00+00:00,48.110001,48.830002,46.299999,47.130001,47.130001,11016200
2021-02-12 00:00:00+00:00,46.900002,47.209999,45.880001,46.889999,46.889999,8047000
2021-02-16 00:00:00+00:00,47.029999,47.349998,44.43,45.009998,45.009998,14906200
2021-02-17 00:00:00+00:00,44.23,44.369999,41.91,43.41,43.41,15257500
