,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,36300000.0,46100000.0,-800000.0,14200000.0,26100000.0
Total Cashflows From Investing Activities,-179300000.0,-173900000.0,-239700000.0,-281700000.0,-148500000.0
Net Borrowings,35000000.0,85000000.0,-155000000.0,60000000.0,-15000000.0
Total Cash From Financing Activities,-407200000.0,-446500000.0,-595100000.0,-754400000.0,-627100000.0
Change To Operating Activities,21100000.0,20600000.0,1400000.0,35100000.0,-18500000.0
Issuance Of Stock,9500000.0,13400000.0,58500000.0,41000000.0,31600000.0
Net Income,578600000.0,751900000.0,790900000.0,859100000.0,925000000.0
Change In Cash,4200000.0,50300000.0,7700000.0,70800000.0,-9500000.0
Effect Of Exchange Rate,5500000.0,-3500000.0,-200000.0,5100000.0,-4000000.0
Total Cash From Operating Activities,585200000.0,674200000.0,842700000.0,1101800000.0,770100000.0
Depreciation,127400000.0,138200000.0,148700000.0,162400000.0,170700000.0
Other Cashflows From Investing Activities,-8100000.0,-3400000.0,100000.0,800000.0,-300000.0
Dividends Paid,-369100000.0,-441900000.0,-498600000.0,-573857143.0,-643700000.0
Change To Inventory,-76300000.0,-193300000.0,-84400000.0,36000000.0,-189500000.0
Change To Account Receivables,-103700000.0,-120300000.0,-30400000.0,-29700000.0,-135200000.0
Change To Netincome,-17600000.0,46500000.0,25000000.0,14700000.0,-6700000.0
Capital Expenditures,-119900000.0,-176300000.0,-246400000.0,-168100000.0,-156600000.0
Repurchase Of Stock,-82600000.0,-103000000.0,-52000000.0,-52000000.0,
