,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,214000000.0,242000000.0,244000000.0,343000000.0,359000000.0
Total Liab,11645000000.0,12056000000.0,13247000000.0,13743000000.0,14339000000.0
Total Stockholder Equity,-6334000000.0,-7926000000.0,-8016000000.0,-7891000000.0,-8373000000.0
Other Current Liab,466000000.0,416000000.0,499000000.0,425000000.0,13000000.0
Total Assets,5311000000.0,4130000000.0,5231000000.0,5852000000.0,5966000000.0
Retained Earnings,-6063000000.0,-7592000000.0,-7628000000.0,-7480000000.0,-8048000000.0
Other Liab,704000000.0,981000000.0,864000000.0,846000000.0,1746000000.0
Good Will,512000000.0,525000000.0,530000000.0,597000000.0,657000000.0
Treasury Stock,-271000000.0,-334000000.0,-388000000.0,-411000000.0,-325000000.0
Other Assets,444000000.0,649000000.0,935000000.0,1092000000.0,2211000000.0
Cash,1522000000.0,292000000.0,605000000.0,730000000.0,486000000.0
Total Current Liabilities,1512000000.0,1301000000.0,1541000000.0,1675000000.0,1415000000.0
Deferred Long Term Asset Charges,139000000.0,195000000.0,447000000.0,553000000.0,724000000.0
Short Long Term Debt,375000000.0,311000000.0,424000000.0,474000000.0,68000000.0
Other Stockholder Equity,-271000000.0,-334000000.0,-388000000.0,-411000000.0,-325000000.0
Property Plant Equipment,1594000000.0,1237000000.0,1812000000.0,2086000000.0,1207000000.0
Total Current Assets,2507000000.0,1207000000.0,1527000000.0,1689000000.0,1532000000.0
Net Tangible Assets,-7060000000.0,-8693000000.0,-8790000000.0,-8831000000.0,-9389000000.0
Net Receivables,575000000.0,597000000.0,623000000.0,569000000.0,596000000.0
Long Term Debt,9429000000.0,9713000000.0,10132000000.0,10334000000.0,11178000000.0
Accounts Payable,119000000.0,202000000.0,173000000.0,215000000.0,1334000000.0
Other Current Assets,303000000.0,180000000.0,163000000.0,266000000.0,
Long Term Investments,40000000.0,270000000.0,183000000.0,45000000.0,
Inventory,13000000.0,,,,
