,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,10000000.0,56700000.0,16900000.0,134300000.0,-55100000.0
Total Cashflows From Investing Activities,-780800000.0,197400000.0,-1080300000.0,-1533700000.0,-1913800000.0
Net Borrowings,107200000.0,200000.0,1370500000.0,380200000.0,838100000.0
Total Cash From Financing Activities,-131600000.0,-1538400000.0,-805800000.0,-98400000.0,443400000.0
Change To Operating Activities,-10900000.0,-170200000.0,14300000.0,-65500000.0,-561400000.0
Issuance Of Stock,659000.0,113200000.0,113200000.0,113200000.0,113200000.0
Net Income,323900000.0,535800000.0,669900000.0,618300000.0,879700000.0
Change In Cash,300000.0,156800000.0,-137100000.0,121700000.0,-118700000.0
Total Cash From Operating Activities,912700000.0,1497800000.0,1749000000.0,1753800000.0,1351700000.0
Depreciation,403900000.0,662400000.0,913100000.0,938400000.0,947800000.0
Other Cashflows From Investing Activities,-16200000.0,112900000.0,129800000.0,26600000.0,58700000.0
Dividends Paid,-223100000.0,-290900000.0,-462500000.0,-465000000.0,-497900000.0
Change To Inventory,7200000.0,54700000.0,29900000.0,-22300000.0,-61600000.0
Change To Account Receivables,-2100000.0,265100000.0,-23100000.0,-4900000.0,69900000.0
Other Cashflows From Financing Activities,-15700000.0,-21300000.0,-85100000.0,-13600000.0,-10000000.0
Change To Netincome,155400000.0,148500000.0,110700000.0,123400000.0,65900000.0
Capital Expenditures,-764600000.0,-1069700000.0,-1210100000.0,-1560300000.0,-1972500000.0
Repurchase Of Stock,-1042300000.0,-1042300000.0,-1628700000.0,,
