,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,5291011000.0,12936000000.0,12357000000.0,12656000000.0,14084000000.0
Total Liab,2189248000.0,7429000000.0,8625000000.0,7815000000.0,9653000000.0
Total Stockholder Equity,5254860000.0,13700000000.0,13249000000.0,8794000000.0,12088000000.0
Minority Interest,326877000.0,467000000.0,1657000000.0,1010000000.0,1157000000.0
Other Current Liab,421809000.0,654000000.0,795000000.0,707000000.0,1032000000.0
Total Assets,7770985000.0,21596000000.0,23531000000.0,17619000000.0,22898000000.0
Common Stock,982000.0,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,1911000.0,236000000.0,51000000.0,5000000.0,21000000.0
Retained Earnings,-37133000.0,762000000.0,890000000.0,-3864000000.0,-1998000000.0
Other Liab,134473000.0,1946000000.0,1991000000.0,952000000.0,1545000000.0
Other Assets,68767000.0,298000000.0,348000000.0,270000000.0,220000000.0
Cash,112446000.0,215000000.0,123000000.0,104000000.0,654000000.0
Total Current Liabilities,577428000.0,1019000000.0,1263000000.0,1236000000.0,1438000000.0
Deferred Long Term Asset Charges,,97000000.0,142000000.0,73000000.0,40000000.0
Short Long Term Debt,,,,191000000.0,45000000.0
Property Plant Equipment,7343617000.0,20372000000.0,21835000000.0,16214000000.0,20619000000.0
Total Current Assets,358601000.0,925000000.0,869000000.0,602000000.0,1446000000.0
Long Term Investments,,1000000.0,479000000.0,533000000.0,613000000.0
Net Tangible Assets,5254860000.0,13700000000.0,13249000000.0,8794000000.0,12088000000.0
Net Receivables,231613000.0,430000000.0,634000000.0,437000000.0,671000000.0
Long Term Debt,1477347000.0,4464000000.0,5371000000.0,5624000000.0,6670000000.0
Inventory,9108000.0,37000000.0,37000000.0,33000000.0,62000000.0
Accounts Payable,94590000.0,128000000.0,179000000.0,71000000.0,36000000.0
Deferred Long Term Liab,16700000.0,28000000.0,,,
