Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-12-01-00-00-00,64.28,64.5,63.49,64.15,5854700,0.0,0.0
2005-12-02-00-00-00,63.67,63.74,62.54,63.48,5766700,0.0,0.0
2005-12-05-00-00-00,63.48,63.52,62.59,63.41,5008500,0.0,0.0
2005-12-06-00-00-00,63.28,63.65,62.6,62.69,4834500,0.0,0.0
2005-12-07-00-00-00,62.6,63.59,61.51,62.09,7361100,0.0,0.0
2005-12-08-00-00-00,62.02,62.79,61.43,62.64,6494600,0.0,0.0
2005-12-09-00-00-00,62.59,62.66,61.46,61.59,5341000,0.0,0.0
2005-12-12-00-00-00,61.9,62.05,60.51,60.87,6098800,0.0,0.0
2005-12-13-00-00-00,61.08,61.2,60.43,60.87,8227300,0.0,0.0
2005-12-14-00-00-00,61.06,61.19,60.27,60.33,8761200,0.0,0.0
2005-12-15-00-00-00,62.44,63.27,61.76,63.21,11330600,0.0,0.0
2005-12-16-00-00-00,62.62,62.95,61.76,62.07,12894500,0.0,0.0
2005-12-19-00-00-00,62.31,62.39,60.93,61.0,8154900,0.0,0.0
2005-12-20-00-00-00,60.88,62.26,60.67,61.67,7046100,0.0,0.0
2005-12-21-00-00-00,62.1,62.42,61.43,62.15,5206700,0.0,0.0
2005-12-22-00-00-00,62.42,63.89,62.29,63.72,6070000,0.0,0.0
2005-12-23-00-00-00,63.53,63.85,62.96,63.55,3712500,0.0,0.0
2005-12-27-00-00-00,63.91,64.03,62.96,63.08,4266600,0.0,0.0
2005-12-28-00-00-00,63.14,63.51,62.61,62.63,4260800,0.0,0.0
2005-12-29-00-00-00,62.74,62.86,61.59,62.09,4748100,0.0,0.0
2005-12-30-00-00-00,61.76,62.35,61.56,61.97,4356500,0.0,0.0
