,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
Intangible Assets,64565000.0,64347000.0,58923000.0,58338000.0,62718000.0
Capital Surplus,8952059000.0,9127495000.0,9249956000.0,9167138000.0,8551763000.0
Total Liab,4745098000.0,4889532000.0,5276704000.0,5409008000.0,7247425000.0
Total Stockholder Equity,8795627000.0,7658055000.0,7812088000.0,7970082000.0,7736650000.0
Total Assets,13540725000.0,12547587000.0,13088792000.0,13379090000.0,14984075000.0
Common Stock,4000.0,4000.0,4000.0,4000.0,4000.0
Retained Earnings,1561000.0,-1376444000.0,-1347785000.0,-1125669000.0,-712888000.0
Other Liab,53928000.0,60608000.0,63163000.0,67562000.0,64950000.0
Good Will,1269633000.0,1284325000.0,1289147000.0,1312346000.0,1316461000.0
Treasury Stock,-157997000.0,-93000000.0,-90087000.0,-71391000.0,-102229000.0
Other Assets,1914350000.0,844725000.0,852910000.0,861565000.0,1120044000.0
Cash,3463349000.0,3112454000.0,2201073000.0,1988429000.0,4248702000.0
Total Current Liabilities,710020000.0,841107000.0,1935103000.0,1952826000.0,2036693000.0
Deferred Long Term Asset Charges,1856293000.0,786290000.0,792362000.0,796326000.0,933245000.0
Short Long Term Debt,,,905532000.0,917866000.0,953046000.0
Other Stockholder Equity,-157997000.0,-93000000.0,-90087000.0,-66094000.0,-96932000.0
Property Plant Equipment,1747898000.0,1782803000.0,2220933000.0,2423933000.0,2621110000.0
Total Current Assets,8467579000.0,8495287000.0,8589579000.0,8637108000.0,9863742000.0
Net Tangible Assets,7461429000.0,6309383000.0,6464018000.0,6599398000.0,6357471000.0
Short Term Investments,4207315000.0,4653560000.0,5479974000.0,5483873000.0,4557585000.0
Net Receivables,656377000.0,600777000.0,747548000.0,1041743000.0,850075000.0
Long Term Debt,3398278000.0,3427356000.0,2551427000.0,2568872000.0,4246025000.0
Accounts Payable,183921000.0,162160000.0,241102000.0,194281000.0,219899000.0
Other Current Liab,59106000.0,88396000.0,88890000.0,99360000.0,
Other Current Assets,3825000.0,5456000.0,2655000.0,7816000.0,
Long Term Investments,76700000.0,76100000.0,77300000.0,85800000.0,
