,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,413000000.0,400000000.0,296000000.0,295000000.0,295000000.0
Capital Surplus,1451000000.0,1510000000.0,1581000000.0,4191000000.0,4224000000.0
Total Liab,15469000000.0,16390000000.0,16063000000.0,25712000000.0,25906000000.0
Total Stockholder Equity,9641000000.0,9853000000.0,9832000000.0,8876000000.0,10414000000.0
Other Current Liab,3495000000.0,4134000000.0,4457000000.0,4390000000.0,5646000000.0
Total Assets,25110000000.0,26243000000.0,25895000000.0,34588000000.0,36320000000.0
Common Stock,808000000.0,808000000.0,808000000.0,888000000.0,888000000.0
Other Current Assets,112000000.0,43000000.0,48000000.0,13000000.0,329000000.0
Retained Earnings,13832000000.0,15967000000.0,17945000000.0,14777000000.0,15774000000.0
Other Liab,5265000000.0,5702000000.0,4286000000.0,6527000000.0,5149000000.0
Good Will,970000000.0,970000000.0,970000000.0,970000000.0,970000000.0
Treasury Stock,-6450000000.0,-8432000000.0,-10502000000.0,-10980000000.0,-10472000000.0
Other Assets,1292000000.0,1095000000.0,527000000.0,732000000.0,587000000.0
Cash,1495000000.0,1854000000.0,2548000000.0,11063000000.0,12480000000.0
Total Current Liabilities,6863000000.0,7905000000.0,8952000000.0,7506000000.0,9164000000.0
Short Long Term Debt,349000000.0,608000000.0,739000000.0,137000000.0,371000000.0
Other Stockholder Equity,12000000.0,20000000.0,-61000000.0,-105000000.0,388000000.0
Property Plant Equipment,17620000000.0,18750000000.0,18126000000.0,17418000000.0,16432000000.0
Total Current Assets,4815000000.0,5028000000.0,5974000000.0,15173000000.0,18036000000.0
Net Tangible Assets,8258000000.0,8483000000.0,8566000000.0,7611000000.0,9149000000.0
Short Term Investments,1778000000.0,1835000000.0,1524000000.0,2271000000.0,3024000000.0
Net Receivables,662000000.0,568000000.0,1086000000.0,1130000000.0,1357000000.0
Long Term Debt,3341000000.0,1938000000.0,1305000000.0,9658000000.0,9901000000.0
Inventory,420000000.0,461000000.0,529000000.0,414000000.0,537000000.0
Accounts Payable,1320000000.0,1416000000.0,1574000000.0,931000000.0,1282000000.0
Long Term Investments,,,2000000.0,,
