Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-11,4.0,4.0,4.0,4.0,3,0,0
2021-01-12,3.45,3.45,3.45,3.45,6,0,0
2021-01-13,2.52,2.52,2.52,2.52,5,0,0
2021-01-14,2.15,2.53,2.15,2.41,31,0,0
2021-01-19,2.41,3.28,2.41,3.28,1,0,0
2021-01-21,3.1,3.1,2.99,2.99,3,0,0
2021-01-22,3.5,3.5,3.45,3.5,16,0,0
2021-02-03,2.04,2.07,2.04,2.07,47,0,0
2021-02-04,1.78,1.78,1.78,1.78,12,0,0
2021-02-05,1.56,1.68,1.4,1.4,209,0,0
2021-02-08,1.02,1.11,1.02,1.06,12,0,0
2021-02-09,1.11,1.11,0.77,0.94,775,0,0
2021-02-10,0.54,0.55,0.52,0.52,77,0,0
2021-02-11,0.27,0.46,0.27,0.46,55,0,0
2021-02-12,0.49,0.57,0.49,0.5,87,0,0
2021-02-16,0.13,0.28,0.13,0.2,3684,0,0
2021-02-17,0.29,0.35,0.19,0.19,139,0,0
2021-02-18,0.24,0.36,0.21,0.23,2102,0,0
2021-02-19,0.29,0.29,0.13,0.21,2887,0,0
2021-02-22,0.26,0.91,0.26,0.85,14109,0,0
2021-02-23,1.5,2.35,0.57,0.57,8561,0,0
2021-02-24,1.0,1.2,0.64,1.0,18498,0,0
2021-02-25,0.63,3.0,0.63,2.67,1101,0,0
2021-02-26,1.74,3.0,1.55,2.15,2578,0,0
