,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2106000000.0,1897000000.0,1565000000.0,1308000000.0,1042000000.0
Total Liab,63196000000.0,64429000000.0,63824000000.0,62946000000.0,66277000000.0
Total Stockholder Equity,13697000000.0,14039000000.0,14588000000.0,15331000000.0,16484000000.0
Minority Interest,69000000.0,41000000.0,41000000.0,47000000.0,32000000.0
Other Current Liab,3657000000.0,3735000000.0,3757000000.0,3561000000.0,3938000000.0
Total Assets,76962000000.0,78509000000.0,78453000000.0,78324000000.0,82793000000.0
Common Stock,5593000000.0,5827000000.0,5935000000.0,6230000000.0,6398000000.0
Retained Earnings,26301000000.0,30427000000.0,34437000000.0,35167000000.0,39282000000.0
Other Liab,12418000000.0,11211000000.0,10461000000.0,10773000000.0,10397000000.0
Good Will,6183000000.0,6217000000.0,6196000000.0,6394000000.0,6324000000.0
Treasury Stock,-18197000000.0,-22215000000.0,-25784000000.0,-26066000000.0,-29196000000.0
Other Assets,3495000000.0,3443000000.0,3932000000.0,4180000000.0,7175000000.0
Cash,7381000000.0,6968000000.0,7299000000.0,8822000000.0,9254000000.0
Total Current Liabilities,26931000000.0,28218000000.0,26621000000.0,25717000000.0,29847000000.0
Deferred Long Term Asset Charges,1569000000.0,1363000000.0,1324000000.0,1358000000.0,1840000000.0
Short Long Term Debt,6000000.0,10000000.0,16000000.0,1420000000.0,54000000.0
Other Stockholder Equity,-1192000000.0,-1684000000.0,-1567000000.0,-888000000.0,-1553000000.0
Property Plant Equipment,9823000000.0,9085000000.0,9230000000.0,8912000000.0,12090000000.0
Total Current Assets,36244000000.0,38603000000.0,39193000000.0,39464000000.0,43455000000.0
Net Tangible Assets,5386000000.0,5925000000.0,6827000000.0,7629000000.0,9118000000.0
Net Receivables,7376000000.0,8714000000.0,8484000000.0,7178000000.0,8477000000.0
Long Term Debt,7492000000.0,8005000000.0,9013000000.0,9646000000.0,9746000000.0
Inventory,10018000000.0,11529000000.0,11266000000.0,11402000000.0,14038000000.0
Accounts Payable,6487000000.0,7051000000.0,5957000000.0,6128000000.0,8154000000.0
Other Current Assets,242000000.0,52000000.0,31000000.0,133000000.0,
Long Term Investments,,,1365000000.0,1687000000.0,
