Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-06-02-00-00-00,1.99,2.06,1.98,2.01,1516725,0.0,0.0
1980-06-03-00-00-00,2.01,2.04,2.0,2.01,1522125,0.0,0.0
1980-06-04-00-00-00,2.01,2.08,2.01,2.07,2299725,0.0,0.0
1980-06-05-00-00-00,2.07,2.07,2.01,2.02,1304775,0.0,0.0
1980-06-06-00-00-00,2.02,2.02,1.96,1.98,1574775,0.0,0.0
1980-06-09-00-00-00,1.98,1.99,1.96,1.99,1601100,0.0,0.0
1980-06-10-00-00-00,1.99,2.03,1.96,2.03,1562625,0.0,0.0
1980-06-11-00-00-00,2.03,2.14,2.03,2.14,3580200,0.0,0.0
1980-06-12-00-00-00,2.14,2.17,2.07,2.1,3483675,0.0,0.0
1980-06-13-00-00-00,2.1,2.14,2.09,2.14,1349325,0.0,0.0
1980-06-16-00-00-00,2.14,2.14,2.09,2.13,1077300,0.0,0.0
1980-06-17-00-00-00,2.13,2.13,2.09,2.1,915975,0.0,0.0
1980-06-18-00-00-00,2.1,2.12,2.07,2.11,953775,0.0,0.0
1980-06-19-00-00-00,2.09,2.09,2.02,2.03,1365525,0.0,0.0
1980-06-20-00-00-00,2.03,2.06,2.02,2.04,1123875,0.0,0.0
1980-06-23-00-00-00,2.04,2.08,2.04,2.07,1233900,0.0,0.0
1980-06-24-00-00-00,2.08,2.14,2.08,2.12,2538675,0.0,0.0
1980-06-25-00-00-00,2.12,2.16,2.12,2.14,3138750,0.0,0.0
1980-06-26-00-00-00,2.13,2.13,2.06,2.08,1800900,0.0,0.0
1980-06-27-00-00-00,2.08,2.09,2.06,2.08,796500,0.0,0.0
1980-06-30-00-00-00,2.07,2.07,2.01,2.03,1034100,0.0,0.0
