Datetime,Open,High,Low,Close,Adj Close,Volume
2022-08-02 04:00:00-04:00,43.73,43.8,43.69,43.73,43.73,0
2022-08-02 04:02:00-04:00,43.75,43.78,43.75,43.75,43.75,0
2022-08-02 04:04:00-04:00,43.74,43.75,43.7,43.7,43.7,0
2022-08-02 04:06:00-04:00,43.7,43.78,43.7,43.78,43.78,0
2022-08-02 04:08:00-04:00,43.72,43.76,43.72,43.74,43.74,0
2022-08-02 04:10:00-04:00,43.72,43.75,43.72,43.73,43.73,0
2022-08-02 04:12:00-04:00,43.72,43.72,43.63,43.63,43.63,0
2022-08-02 04:14:00-04:00,43.62,43.65,43.61,43.63,43.63,0
2022-08-02 04:16:00-04:00,43.61,43.63,43.58,43.58,43.58,0
2022-08-02 04:18:00-04:00,43.56,43.59,43.56,43.58,43.58,0
2022-08-02 04:20:00-04:00,43.57,43.68,43.55,43.66,43.66,0
2022-08-02 04:22:00-04:00,43.67,43.7,43.65,43.69,43.69,0
2022-08-02 04:24:00-04:00,43.69,43.71,43.68,43.69,43.69,0
2022-08-02 04:28:00-04:00,43.71,43.72,43.7,43.71,43.71,0
2022-08-02 04:30:00-04:00,43.73,43.73,43.63,43.63,43.63,0
2022-08-02 04:32:00-04:00,43.65,43.66,43.63,43.66,43.66,0
2022-08-02 04:34:00-04:00,43.66,43.67,43.62,43.62,43.62,0
2022-08-02 04:36:00-04:00,43.61,43.62,43.54,43.54,43.54,0
2022-08-02 04:38:00-04:00,43.57,43.59,43.52,43.52,43.52,0
2022-08-02 04:40:00-04:00,43.51,43.51,43.51,43.51,43.51,0
2022-08-02 04:42:00-04:00,43.52,43.53,43.5,43.52,43.52,0
2022-08-02 04:44:00-04:00,43.52,43.52,43.49,43.49,43.49,0
2022-08-02 04:46:00-04:00,43.49,43.49,43.45,43.46,43.46,0
2022-08-02 04:48:00-04:00,43.45,43.48,43.45,43.48,43.48,0
2022-08-02 04:50:00-04:00,43.49,43.54,43.49,43.53,43.53,0
2022-08-02 04:52:00-04:00,43.52,43.52,43.51,43.51,43.51,0
2022-08-02 04:56:00-04:00,43.53,43.55,43.53,43.53,43.53,0
2022-08-02 04:58:00-04:00,43.53,43.56,43.52,43.56,43.56,0
2022-08-02 05:00:00-04:00,43.53,43.53,43.53,43.53,43.53,0
2022-08-02 05:04:00-04:00,43.58,43.59,43.58,43.58,43.58,0
2022-08-02 05:06:00-04:00,43.58,43.58,43.57,43.58,43.58,0
2022-08-02 05:08:00-04:00,43.56,43.56,43.56,43.56,43.56,0
2022-08-02 05:10:00-04:00,43.59,43.59,43.57,43.57,43.57,0
2022-08-02 05:12:00-04:00,43.59,43.59,43.56,43.57,43.57,0
2022-08-02 05:14:00-04:00,43.61,43.61,43.61,43.61,43.61,0
2022-08-02 05:16:00-04:00,43.63,43.63,43.61,43.62,43.62,0
2022-08-02 05:18:00-04:00,43.62,43.62,43.61,43.62,43.62,0
2022-08-02 05:20:00-04:00,43.62,43.62,43.58,43.58,43.58,0
2022-08-02 05:22:00-04:00,43.57,43.58,43.57,43.58,43.58,0
2022-08-02 05:26:00-04:00,43.56,43.56,43.52,43.52,43.52,0
2022-08-02 05:30:00-04:00,43.58,43.58,43.51,43.51,43.51,0
2022-08-02 05:32:00-04:00,43.5,43.5,43.45,43.46,43.46,0
2022-08-02 05:34:00-04:00,43.49,43.53,43.49,43.53,43.53,0
2022-08-02 05:38:00-04:00,43.53,43.54,43.49,43.49,43.49,0
2022-08-02 05:40:00-04:00,43.52,43.55,43.52,43.55,43.55,0
2022-08-02 05:42:00-04:00,43.54,43.54,43.52,43.54,43.54,0
2022-08-02 05:44:00-04:00,43.57,43.57,43.55,43.55,43.55,0
2022-08-02 05:48:00-04:00,43.52,43.54,43.52,43.52,43.52,0
2022-08-02 05:50:00-04:00,43.51,43.51,43.49,43.49,43.49,0
2022-08-02 05:52:00-04:00,43.49,43.49,43.42,43.42,43.42,0
2022-08-02 05:54:00-04:00,43.44,43.44,43.41,43.41,43.41,0
2022-08-02 05:56:00-04:00,43.41,43.43,43.4,43.41,43.41,0
2022-08-02 05:58:00-04:00,43.4,43.42,43.4,43.4,43.4,0
2022-08-02 06:00:00-04:00,43.39,43.43,43.38,43.43,43.43,0
2022-08-02 06:02:00-04:00,43.43,43.45,43.41,43.45,43.45,0
2022-08-02 06:04:00-04:00,43.4,43.4,43.38,43.38,43.38,0
2022-08-02 06:06:00-04:00,43.37,43.37,43.37,43.37,43.37,0
2022-08-02 06:08:00-04:00,43.36,43.39,43.36,43.39,43.39,0
2022-08-02 06:10:00-04:00,43.38,43.4,43.38,43.4,43.4,0
2022-08-02 06:12:00-04:00,43.39,43.4,43.38,43.4,43.4,0
2022-08-02 06:14:00-04:00,43.4,43.42,43.4,43.42,43.42,0
2022-08-02 06:16:00-04:00,43.4,43.4,43.25,43.26,43.26,0
2022-08-02 06:18:00-04:00,43.26,43.28,43.24,43.28,43.28,0
2022-08-02 06:20:00-04:00,43.36,43.36,43.31,43.32,43.32,0
2022-08-02 06:22:00-04:00,43.31,43.34,43.3,43.3,43.3,0
2022-08-02 06:24:00-04:00,43.34,43.35,43.34,43.35,43.35,0
2022-08-02 06:26:00-04:00,43.3,43.32,43.3,43.32,43.32,0
2022-08-02 06:28:00-04:00,43.32,43.32,43.3,43.3,43.3,0
2022-08-02 06:30:00-04:00,43.29,43.29,43.26,43.29,43.29,0
2022-08-02 06:32:00-04:00,43.27,43.29,43.27,43.29,43.29,0
2022-08-02 06:34:00-04:00,43.28,43.28,43.23,43.25,43.25,0
2022-08-02 06:36:00-04:00,43.32,43.33,43.31,43.33,43.33,0
2022-08-02 06:38:00-04:00,43.33,43.34,43.31,43.31,43.31,0
2022-08-02 06:40:00-04:00,43.36,43.36,43.35,43.36,43.36,0
2022-08-02 06:44:00-04:00,43.37,43.4,43.36,43.36,43.36,0
2022-08-02 06:48:00-04:00,43.38,43.38,43.36,43.36,43.36,0
2022-08-02 06:50:00-04:00,43.33,43.36,43.33,43.36,43.36,0
2022-08-02 06:52:00-04:00,43.35,43.36,43.35,43.35,43.35,0
2022-08-02 06:54:00-04:00,43.32,43.32,43.32,43.32,43.32,0
2022-08-02 06:56:00-04:00,43.36,43.36,43.35,43.35,43.35,0
2022-08-02 07:00:00-04:00,43.4,43.52,43.4,43.52,43.52,0
2022-08-02 07:02:00-04:00,43.57,43.62,43.57,43.6,43.6,0
2022-08-02 07:04:00-04:00,43.61,43.61,43.55,43.56,43.56,0
2022-08-02 07:06:00-04:00,43.55,43.56,43.54,43.54,43.54,0
2022-08-02 07:08:00-04:00,43.54,43.54,43.48,43.48,43.48,0
2022-08-02 07:10:00-04:00,43.48,43.51,43.48,43.51,43.51,0
2022-08-02 07:12:00-04:00,43.51,43.56,43.51,43.56,43.56,0
2022-08-02 07:14:00-04:00,43.56,43.56,43.53,43.54,43.54,0
2022-08-02 07:16:00-04:00,43.55,43.55,43.55,43.55,43.55,0
2022-08-02 07:18:00-04:00,43.58,43.58,43.56,43.56,43.56,0
2022-08-02 07:20:00-04:00,43.55,43.57,43.55,43.57,43.57,0
2022-08-02 07:22:00-04:00,43.58,43.63,43.58,43.63,43.63,0
2022-08-02 07:24:00-04:00,43.64,43.64,43.64,43.64,43.64,0
2022-08-02 07:26:00-04:00,43.62,43.64,43.62,43.64,43.64,0
2022-08-02 07:28:00-04:00,43.62,43.63,43.61,43.61,43.61,0
2022-08-02 07:30:00-04:00,43.61,43.64,43.6,43.64,43.64,0
2022-08-02 07:32:00-04:00,43.63,43.65,43.63,43.65,43.65,0
2022-08-02 07:34:00-04:00,43.7,43.7,43.67,43.67,43.67,0
2022-08-02 07:36:00-04:00,43.64,43.65,43.64,43.65,43.65,0
2022-08-02 07:38:00-04:00,43.65,43.65,43.63,43.65,43.65,0
2022-08-02 07:40:00-04:00,43.64,43.64,43.6,43.6,43.6,0
2022-08-02 07:42:00-04:00,43.6,43.6,43.59,43.59,43.59,0
2022-08-02 07:44:00-04:00,43.6,43.6,43.551,43.6,43.6,0
2022-08-02 07:46:00-04:00,43.63,43.63,43.63,43.63,43.63,0
2022-08-02 07:48:00-04:00,43.629,43.629,43.6,43.6,43.6,0
2022-08-02 07:50:00-04:00,43.62,43.64,43.61,43.64,43.64,0
2022-08-02 07:52:00-04:00,43.6,43.6,43.58,43.58,43.58,0
2022-08-02 07:54:00-04:00,43.57,43.63,43.57,43.62,43.62,0
2022-08-02 07:56:00-04:00,43.62,43.62,43.59,43.59,43.59,0
2022-08-02 08:00:00-04:00,43.55,44.16,43.3212,43.6,43.6,0
2022-08-02 08:02:00-04:00,43.645,43.66,43.61,43.65,43.65,0
2022-08-02 08:04:00-04:00,43.66,43.6688,43.64,43.65,43.65,0
2022-08-02 08:06:00-04:00,43.65,43.665,43.64,43.64,43.64,0
