,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1063630000.0,1095378000.0,1091475000.0,1123500000.0,1749000000.0
Capital Surplus,2805587000.0,2798486000.0,2791353000.0,2802000000.0,2816500000.0
Total Liab,4535998000.0,4629227000.0,5026936000.0,5659600000.0,7114900000.0
Total Stockholder Equity,4968893000.0,5202903000.0,5621857000.0,6027300000.0,6545000000.0
Minority Interest,,,,,22700000.0
Deferred Long Term Liab,81241000.0,95800000.0,92759000.0,92900000.0,95600000.0
Other Current Liab,85554000.0,104630000.0,95749000.0,73000000.0,155900000.0
Total Assets,9504891000.0,9832130000.0,10648793000.0,11686900000.0,13682600000.0
Common Stock,132324000.0,131762000.0,132371000.0,132500000.0,132700000.0
Other Current Assets,65780000.0,69000000.0,79014000.0,74300000.0,101000000.0
Retained Earnings,2180448000.0,2444870000.0,2895871000.0,3274100000.0,3748500000.0
Other Liab,1279644000.0,1247320000.0,1318283000.0,1435800000.0,1767800000.0
Good Will,3122321000.0,3165396000.0,3167061000.0,3172100000.0,3696700000.0
Treasury Stock,-149466000.0,-172215000.0,-197738000.0,-181300000.0,-152700000.0
Other Assets,357424000.0,393613000.0,393479000.0,471500000.0,450500000.0
Cash,141646000.0,40037000.0,271589000.0,1197100000.0,235000000.0
Total Current Liabilities,442872000.0,602550000.0,535563000.0,1047900000.0,769300000.0
Short Long Term Debt,41383000.0,23000.0,25000.0,515400000.0,5200000.0
Other Stockholder Equity,-149466000.0,-172215000.0,-197738000.0,-181300000.0,-152700000.0
Property Plant Equipment,3746300000.0,4053983000.0,4556743000.0,4608300000.0,6055700000.0
Total Current Assets,1180101000.0,1079145000.0,1379326000.0,2277200000.0,1696600000.0
Long Term Investments,35115000.0,44615000.0,60709000.0,34300000.0,34100000.0
Net Tangible Assets,782942000.0,942129000.0,1363321000.0,1731700000.0,1099300000.0
Net Receivables,588337000.0,540778000.0,570415000.0,557200000.0,839300000.0
Long Term Debt,2813482000.0,2779357000.0,2784315000.0,2772200000.0,3874800000.0
Inventory,384338000.0,429330000.0,458308000.0,448600000.0,521300000.0
Accounts Payable,197335000.0,216473000.0,265159000.0,273100000.0,365500000.0
