,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,214417000.0,243258000.0,386784000.0,418770000.0,484784000.0
Capital Surplus,81405000.0,85386000.0,89413000.0,101757000.0,105629000.0
Total Liab,379739000.0,382216000.0,928626000.0,904540000.0,898822000.0
Total Stockholder Equity,653924000.0,711908000.0,815750000.0,941360000.0,1082048000.0
Other Current Liab,167374000.0,166411000.0,183800000.0,194793000.0,218328000.0
Total Assets,1033663000.0,1094124000.0,1744376000.0,1845900000.0,1980870000.0
Common Stock,326988000.0,327308000.0,491146000.0,491612000.0,491911000.0
Other Current Assets,25697000.0,32278000.0,51002000.0,35404000.0,39722000.0
Retained Earnings,291487000.0,370292000.0,256300000.0,358888000.0,500919000.0
Other Liab,85170000.0,83187000.0,103940000.0,105320000.0,98890000.0
Good Will,346514000.0,368481000.0,572847000.0,653176000.0,721819000.0
Treasury Stock,-45956000.0,-71078000.0,-21109000.0,-10897000.0,-16411000.0
Other Assets,75849000.0,59479000.0,78698000.0,68783000.0,82046000.0
Cash,107050000.0,115485000.0,94276000.0,98477000.0,105301000.0
Total Current Liabilities,294569000.0,299029000.0,410035000.0,472511000.0,491162000.0
Deferred Long Term Asset Charges,18420000.0,6915000.0,2180000.0,2222000.0,2948000.0
Short Long Term Debt,,,12500000.0,17188000.0,18750000.0
Other Stockholder Equity,-45956000.0,-71078000.0,-21109000.0,-10897000.0,-16411000.0
Property Plant Equipment,134088000.0,136885000.0,396260000.0,390394000.0,339841000.0
Total Current Assets,262795000.0,286021000.0,309787000.0,314777000.0,352380000.0
Net Tangible Assets,92993000.0,100169000.0,-143881000.0,-130586000.0,-124555000.0
Net Receivables,115065000.0,122470000.0,145033000.0,150053000.0,165731000.0
Long Term Debt,,,279000000.0,185812000.0,136250000.0
Inventory,14983000.0,15788000.0,19476000.0,30843000.0,28926000.0
Accounts Payable,26161000.0,27168000.0,35234000.0,64596000.0,44568000.0
Short Term Investments,,,,,12700000.0
