Datetime,Open,High,Low,Close,Adj Close,Volume
2021-07-27 04:00:00-04:00,266.89,268.18,263.98,266.5,266.5,0
2021-07-27 04:02:00-04:00,268.0,268.8,263.65,263.65,263.65,0
2021-07-27 04:06:00-04:00,263.95,266.5,263.65,266.5,266.5,0
2021-07-27 04:10:00-04:00,266.0,267.9,266.0,267.9,267.9,0
2021-07-27 04:12:00-04:00,264.02,266.0,263.75,266.0,266.0,0
2021-07-27 04:14:00-04:00,266.0,266.0,265.98,265.98,265.98,0
2021-07-27 04:22:00-04:00,266.0,266.0,266.0,266.0,266.0,0
2021-07-27 04:46:00-04:00,265.1,265.1,265.1,265.1,265.1,0
2021-07-27 05:12:00-04:00,266.03,266.03,266.03,266.03,266.03,0
2021-07-27 05:16:00-04:00,266.0,266.0,265.7,265.7,265.7,0
2021-07-27 05:18:00-04:00,265.6,265.6,265.6,265.6,265.6,0
2021-07-27 05:38:00-04:00,266.0,266.0,265.77,265.77,265.77,0
2021-07-27 06:10:00-04:00,266.0,266.0,265.15,265.15,265.15,0
2021-07-27 06:58:00-04:00,265.25,265.25,264.2,265.25,265.25,0
2021-07-27 07:00:00-04:00,266.87,267.7,265.25,267.0,267.0,0
2021-07-27 07:02:00-04:00,267.1,267.1,266.0,266.0,266.0,0
2021-07-27 07:18:00-04:00,266.15,266.15,266.15,266.15,266.15,0
2021-07-27 07:38:00-04:00,266.57,266.57,266.57,266.57,266.57,0
2021-07-27 07:44:00-04:00,266.65,266.65,266.65,266.65,266.65,0
2021-07-27 07:46:00-04:00,266.44,266.58,266.44,266.58,266.58,0
2021-07-27 07:50:00-04:00,266.88,266.88,266.88,266.88,266.88,0
2021-07-27 08:00:00-04:00,266.5,268.6,266.0,266.52,266.52,0
2021-07-27 08:02:00-04:00,266.52,266.52,266.52,266.52,266.52,0
2021-07-27 08:04:00-04:00,267.0,267.0,267.0,267.0,267.0,0
2021-07-27 08:10:00-04:00,268.6,268.6,268.6,268.6,268.6,0
2021-07-27 08:20:00-04:00,266.5,266.5,266.5,266.5,266.5,0
2021-07-27 08:24:00-04:00,266.99,266.99,266.5,266.5,266.5,0
2021-07-27 08:26:00-04:00,266.535,266.535,266.535,266.535,266.535,0
2021-07-27 08:28:00-04:00,266.6,266.6,266.6,266.6,266.6,0
2021-07-27 08:30:00-04:00,266.72,266.72,266.72,266.72,266.72,0
2021-07-27 08:32:00-04:00,266.6001,266.6001,266.6001,266.6001,266.6001,0
2021-07-27 08:36:00-04:00,266.71,266.71,266.71,266.71,266.71,0
2021-07-27 08:38:00-04:00,266.7,266.7,266.7,266.7,266.7,0
2021-07-27 08:42:00-04:00,267.48,267.48,267.3,267.3,267.3,0
