,2018-02-28,2019-02-28,2020-02-29,2021-02-28,2022-02-28
Investments,-210900000.0,-3971300000.0,-46700000.0,-222400000.0,37800000.0
Change To Liabilities,12800000.0,21400000.0,18200000.0,-95700000.0,331700000.0
Total Cashflows From Investing Activities,-1423100000.0,-4831800000.0,-531000000.0,-87900000.0,-1035800000.0
Net Borrowings,941900000.0,3640300000.0,-1456600000.0,-1765500000.0,-46700000.0
Total Cash From Financing Activities,-601200000.0,2593300000.0,-2031400000.0,-2346600000.0,-1929500000.0
Change To Operating Activities,-178300000.0,-125100000.0,-50400000.0,-9300000.0,-142000000.0
Issuance Of Stock,49400000.0,63200000.0,78200000.0,58900000.0,177600000.0
Net Income,2303400000.0,3435900000.0,-11800000.0,1998000000.0,-40400000.0
Change In Cash,-87100000.0,3300000.0,-12200000.0,379200000.0,-261200000.0
Repurchase Of Stock,-1070200000.0,-517900000.0,-64300000.0,-7700000.0,-1400300000.0
Effect Of Exchange Rate,5800000.0,-4500000.0,-900000.0,7200000.0,-1300000.0
Total Cash From Operating Activities,1931400000.0,2246300000.0,2551100000.0,2806500000.0,2705400000.0
Depreciation,299700000.0,330200000.0,324600000.0,299000000.0,342400000.0
Other Cashflows From Investing Activities,-5400000.0,-900000.0,400000.0,600000.0,-2000000.0
Dividends Paid,-400100000.0,-557700000.0,-569200000.0,-575000000.0,-573000000.0
Change To Inventory,-123800000.0,-61900000.0,-29500000.0,193700000.0,-261300000.0
Change To Account Receivables,-34100000.0,-71900000.0,-22000000.0,59600000.0,-114000000.0
Other Cashflows From Financing Activities,-122200000.0,-34600000.0,-19500000.0,-57300000.0,-87100000.0
Change To Netincome,-457000000.0,-1311700000.0,2305900000.0,336900000.0,2549100000.0
Capital Expenditures,-1057600000.0,-886300000.0,-726500000.0,-864600000.0,-1026800000.0
