,2018-02-28,2019-02-28,2020-02-29,2021-02-28,2022-02-28
Intangible Assets,3304800000.0,3198100000.0,2718900000.0,2732100000.0,2755200000.0
Capital Surplus,2825300000.0,1410800000.0,1514600000.0,1604200000.0,1808900000.0
Total Liab,12547000000.0,16394300000.0,14848900000.0,13175700000.0,13808000000.0
Total Stockholder Equity,7975100000.0,12551000000.0,12131800000.0,13598900000.0,11731900000.0
Minority Interest,16600000.0,286200000.0,342500000.0,330200000.0,315900000.0
Other Current Liab,204900000.0,238800000.0,234800000.0,205800000.0,232600000.0
Total Assets,20538700000.0,29231500000.0,27323200000.0,27104800000.0,25855800000.0
Common Stock,2900000.0,2200000.0,2200000.0,2200000.0,2200000.0
Other Current Assets,133400000.0,144000000.0,775100000.0,128300000.0,183800000.0
Retained Earnings,9157200000.0,14276200000.0,13695300000.0,15117800000.0,14505400000.0
Other Liab,1089800000.0,1470700000.0,842700000.0,1022400000.0,1163700000.0
Good Will,8083100000.0,8088800000.0,7757100000.0,7793500000.0,7862400000.0
Treasury Stock,-4010300000.0,-3138200000.0,-3080300000.0,-3125300000.0,-4584600000.0
Other Assets,93400000.0,2293000000.0,3337700000.0,2628700000.0,2489900000.0
Cash,90300000.0,93600000.0,81400000.0,460600000.0,199400000.0
Total Current Liabilities,2039600000.0,3163800000.0,2311800000.0,1269100000.0,2698800000.0
Deferred Long Term Asset Charges,,2183300000.0,2656300000.0,2492500000.0,2351500000.0
Short Long Term Debt,22300000.0,1065200000.0,724000000.0,24600000.0,599000000.0
Other Stockholder Equity,-202900000.0,-353900000.0,-266300000.0,-335500000.0,-412700000.0
Property Plant Equipment,4789700000.0,5267300000.0,5814400000.0,6299500000.0,6538500000.0
Total Current Assets,3474000000.0,3684000000.0,3484100000.0,3044500000.0,3329700000.0
Long Term Investments,793700000.0,6700300000.0,4211000000.0,4606500000.0,2880100000.0
Net Tangible Assets,-3412800000.0,1264100000.0,1655800000.0,3073300000.0,1114300000.0
Net Receivables,1107100000.0,1267900000.0,1215200000.0,1088500000.0,1119200000.0
Long Term Debt,9417600000.0,11759800000.0,11197200000.0,10402200000.0,9474600000.0
Inventory,2084000000.0,2130400000.0,1373600000.0,1291100000.0,1573200000.0
Accounts Payable,592200000.0,616700000.0,557600000.0,460000000.0,899200000.0
