,2018-04-30,2019-04-30,2020-04-30,2021-04-30,2022-04-30
Intangible Assets,5916500000.0,6718800000.0,6429000000.0,6041200000.0,5652200000.0
Capital Surplus,5739700000.0,5755800000.0,5794100000.0,5527600000.0,5457900000.0
Total Liab,7410100000.0,8740800000.0,8779500000.0,8159400000.0,7914900000.0
Total Stockholder Equity,7891100000.0,7970500000.0,8190900000.0,8124800000.0,8140100000.0
Other Current Liab,196300000.0,249200000.0,251100000.0,215100000.0,252400000.0
Total Assets,15301200000.0,16711300000.0,16970400000.0,16284200000.0,16055000000.0
Common Stock,28900000.0,28900000.0,29000000.0,27100000.0,26600000.0
Other Current Assets,122400000.0,109800000.0,134900000.0,113800000.0,226200000.0
Retained Earnings,2239200000.0,2367600000.0,2746800000.0,2847500000.0,2893000000.0
Other Liab,1688300000.0,1713000000.0,1695600000.0,1659800000.0,1572800000.0
Good Will,5942200000.0,6310900000.0,6304500000.0,6023600000.0,6015800000.0
Treasury Stock,-116700000.0,-181800000.0,-379000000.0,-277400000.0,-237400000.0
Other Assets,112600000.0,103100000.0,107800000.0,103200000.0,112100000.0
Cash,192600000.0,101300000.0,391100000.0,334300000.0,169900000.0
Total Current Liabilities,1033800000.0,2341500000.0,1587100000.0,2867500000.0,1952800000.0
Other Stockholder Equity,-116700000.0,-181800000.0,-379000000.0,-277400000.0,-237400000.0
Property Plant Equipment,1729100000.0,1912400000.0,2117800000.0,2143500000.0,2238200000.0
Total Current Assets,1555000000.0,1625200000.0,1972700000.0,1941700000.0,2010100000.0
Long Term Investments,45800000.0,40900000.0,38600000.0,31000000.0,26600000.0
Net Tangible Assets,-3967600000.0,-5059200000.0,-4542600000.0,-3940000000.0,-3527900000.0
Net Receivables,385600000.0,503800000.0,551400000.0,533700000.0,524700000.0
Long Term Debt,4688000000.0,4686300000.0,5373300000.0,3516800000.0,4310600000.0
Inventory,854400000.0,910300000.0,895300000.0,959900000.0,1089300000.0
Accounts Payable,512100000.0,591000000.0,782000000.0,1034100000.0,1193300000.0
Short Long Term Debt,,847600000.0,,1152900000.0,
