Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-17,2.78,2.78,2.78,2.78,0,0,0
2021-06-04,2.55,2.55,2.55,2.55,0,0,0
2021-06-08,4.41,4.41,4.41,4.41,3,0,0
2021-06-10,4.9,4.9,4.3,4.3,11,0,0
2021-06-14,3.2,3.5,3.2,3.5,5,0,0
2021-06-15,4.0,4.0,3.3,3.3,7,0,0
2021-06-16,3.0,3.2,3.0,3.2,14,0,0
2021-06-17,2.6,3.34,2.6,3.0,14,0,0
2021-06-18,1.5,1.5,1.22,1.4,859,0,0
2021-06-21,1.25,1.62,0.6,0.7,506,0,0
2021-06-22,0.35,0.67,0.35,0.6,1022,0,0
2021-06-23,0.3,0.34,0.1,0.3,282,0,0
2021-06-24,0.32,0.35,0.15,0.15,120,0,0
2021-06-25,0.1,0.1,0.05,0.05,14,0,0
