,2018-01-28,2019-01-27,2020-01-26,2021-01-31,2022-01-30
Intangible Assets,52000000.0,45000000.0,49000000.0,2737000000.0,2339000000.0
Capital Surplus,5351000000.0,6051000000.0,7045000000.0,8721000000.0,10385000000.0
Total Liab,3770000000.0,3950000000.0,5111000000.0,11898000000.0,17575000000.0
Total Stockholder Equity,7471000000.0,9342000000.0,12204000000.0,16893000000.0,26612000000.0
Other Current Liab,318000000.0,618000000.0,783000000.0,1207000000.0,1999000000.0
Total Assets,11241000000.0,13292000000.0,17315000000.0,28791000000.0,44187000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,3000000.0
Retained Earnings,8787000000.0,12565000000.0,14971000000.0,18908000000.0,16235000000.0
Other Liab,632000000.0,633000000.0,775000000.0,1375000000.0,1553000000.0
Good Will,618000000.0,618000000.0,618000000.0,4193000000.0,4349000000.0
Treasury Stock,-6668000000.0,-9275000000.0,-9813000000.0,-10737000000.0,-11000000.0
Other Assets,319000000.0,668000000.0,589000000.0,2806000000.0,4797000000.0
Cash,4002000000.0,782000000.0,10896000000.0,847000000.0,1990000000.0
Total Current Liabilities,1153000000.0,1329000000.0,1784000000.0,3925000000.0,4335000000.0
Deferred Long Term Asset Charges,245000000.0,560000000.0,548000000.0,806000000.0,1222000000.0
Short Long Term Debt,15000000.0,,,999000000.0,
Other Stockholder Equity,-18000000.0,-12000000.0,1000000.0,19000000.0,-11000000.0
Property Plant Equipment,997000000.0,1404000000.0,2292000000.0,2856000000.0,3607000000.0
Total Current Assets,9255000000.0,10557000000.0,13690000000.0,16055000000.0,28829000000.0
Long Term Investments,,,77000000.0,144000000.0,266000000.0
Net Tangible Assets,6801000000.0,8679000000.0,11537000000.0,9963000000.0,19924000000.0
Short Term Investments,3106000000.0,6640000000.0,1000000.0,10714000000.0,19218000000.0
Net Receivables,1265000000.0,1424000000.0,1657000000.0,2429000000.0,4650000000.0
Long Term Debt,1985000000.0,1988000000.0,1991000000.0,5964000000.0,10946000000.0
Inventory,796000000.0,1575000000.0,979000000.0,1826000000.0,2605000000.0
Accounts Payable,596000000.0,511000000.0,687000000.0,1201000000.0,1783000000.0
