,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
Investments,-2517200000.0,1411000000.0,676500000.0,-49800000.0,-1121200000.0
Change To Liabilities,-72900000.0,152800000.0,24200000.0,111500000.0,4100000.0
Total Cashflows From Investing Activities,-3624500000.0,770900000.0,18200000.0,-601400000.0,-1734800000.0
Net Borrowings,4881000000.0,-410000000.0,3400000.0,107100000.0,-373700000.0
Total Cash From Financing Activities,4543300000.0,-720800000.0,-307100000.0,-196100000.0,-699900000.0
Change To Operating Activities,-73700000.0,141300000.0,-77600000.0,-49100000.0,69400000.0
Issuance Of Stock,3000000.0,10900000.0,1600000.0,3100000.0,3400000.0
Net Income,446500000.0,486800000.0,482000000.0,473100000.0,533600000.0
Change In Cash,1701300000.0,1331600000.0,535000000.0,-1700000.0,-1494700000.0
Effect Of Exchange Rate,7800000.0,30000000.0,49200000.0,-16500000.0,11400000.0
Total Cash From Operating Activities,774700000.0,1251500000.0,774700000.0,812300000.0,928600000.0
Depreciation,290600000.0,310500000.0,323700000.0,329300000.0,335700000.0
Other Cashflows From Investing Activities,1000000.0,1000000.0,3300000.0,-200000.0,1000000.0
Dividends Paid,-295900000.0,-296000000.0,-296200000.0,-296500000.0,-332000000.0
Change To Inventory,-8800000.0,20100000.0,-9900000.0,-15500000.0,-11000000.0
Change To Account Receivables,5700000.0,149400000.0,-44100000.0,-30700000.0,-9500000.0
Other Cashflows From Financing Activities,-44800000.0,-25700000.0,-15900000.0,-9800000.0,2400000.0
Change To Netincome,187300000.0,-9400000.0,76400000.0,-6300000.0,6300000.0
Capital Expenditures,-1114600000.0,-463800000.0,-664200000.0,-563600000.0,-620000000.0
