,2017-12-31,2018-12-31,2019-12-31,2020-12-31
Intangible Assets,299000000.0,232000000.0,275000000.0,402000000.0
Capital Surplus,257000000.0,294000000.0,339000000.0,395000000.0
Total Liab,3441000000.0,3004000000.0,2872000000.0,3231000000.0
Total Stockholder Equity,834000000.0,1335000000.0,1839000000.0,2144000000.0
Deferred Long Term Liab,12000000.0,15000000.0,21000000.0,23000000.0
Other Current Liab,270000000.0,337000000.0,374000000.0,586000000.0
Total Assets,4275000000.0,4339000000.0,4711000000.0,5375000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,24000000.0,16000000.0,3000000.0,24000000.0
Retained Earnings,1248000000.0,1688000000.0,2232000000.0,2736000000.0
Other Liab,250000000.0,269000000.0,280000000.0,341000000.0
Good Will,2465000000.0,2495000000.0,2622000000.0,2988000000.0
Treasury Stock,-672000000.0,-648000000.0,-733000000.0,-988000000.0
Other Assets,159000000.0,173000000.0,208000000.0,226000000.0
Cash,62000000.0,44000000.0,30000000.0,168000000.0
Total Current Liabilities,1000000000.0,1301000000.0,1404000000.0,1851000000.0
Deferred Long Term Asset Charges,119000000.0,114000000.0,127000000.0,139000000.0
Short Long Term Debt,51000000.0,157000000.0,202000000.0,381000000.0
Other Stockholder Equity,-52000000.0,-35000000.0,-44000000.0,-69000000.0
Property Plant Equipment,264000000.0,249000000.0,366000000.0,409000000.0
Total Current Assets,1063000000.0,1162000000.0,1195000000.0,1273000000.0
Long Term Investments,25000000.0,28000000.0,45000000.0,77000000.0
Net Tangible Assets,-1930000000.0,-1392000000.0,-1058000000.0,-1246000000.0
Net Receivables,519000000.0,549000000.0,653000000.0,558000000.0
Long Term Debt,2191000000.0,1434000000.0,1088000000.0,910000000.0
Inventory,458000000.0,520000000.0,474000000.0,511000000.0
Accounts Payable,424000000.0,552000000.0,552000000.0,601000000.0
