Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01-00-00-00,70.910004,71.099998,67.43,68.209999,68.209999,8270600
2020-12-02-00-00-00,67.5,68.449997,65.010002,68.010002,68.010002,6581900
2020-12-03-00-00-00,68.470001,71.370003,68.0,69.699997,69.699997,10601600
2020-12-04-00-00-00,70.139999,70.25,66.790001,67.309998,67.309998,9515600
2020-12-07-00-00-00,68.279999,70.910004,67.910004,70.309998,70.309998,9412500
2020-12-08-00-00-00,70.25,70.800003,68.41999799999999,69.91999799999999,69.91999799999999,6097500
2020-12-09-00-00-00,69.900002,72.720001,67.449997,68.470001,68.470001,10697500
2020-12-10-00-00-00,67.779999,71.910004,66.599998,71.639999,71.639999,8500900
2020-12-11-00-00-00,71.25,72.879997,69.269997,71.129997,71.129997,6914700
2020-12-14-00-00-00,72.16999799999999,72.18,69.519997,69.790001,69.790001,6879800
2020-12-15-00-00-00,70.360001,70.988998,68.949997,70.709999,70.709999,6432700
2020-12-16-00-00-00,70.980003,71.57,68.68,70.269997,70.269997,7565800
2020-12-17-00-00-00,71.699997,72.68,70.099998,71.0,71.0,10128200
2020-12-18-00-00-00,71.589996,71.800003,69.810997,70.360001,70.360001,12822100
2020-12-21-00-00-00,69.610001,71.629997,68.349998,69.849998,69.849998,12656200
2020-12-22-00-00-00,70.290001,72.41999799999999,69.349998,72.349998,72.349998,9143100
2020-12-23-00-00-00,73.0,75.441002,72.650002,72.989998,72.989998,11107200
2020-12-24-00-00-00,73.0,73.410004,70.322998,71.040001,71.040001,4552300
2020-12-28-00-00-00,72.0,72.480003,66.650002,67.790001,67.790001,8081200
2020-12-29-00-00-00,68.010002,69.510002,66.599998,68.290001,68.290001,6939400
2020-12-30-00-00-00,68.33000200000001,68.529999,65.91999799999999,67.139999,67.139999,8639000
2020-12-31-00-00-00,67.309998,67.54499799999999,65.449997,65.900002,65.900002,6576500
