Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03-00-00-00,33.93,34.669998,33.23,33.810001,33.810001,2279900
2019-09-04-00-00-00,34.27,34.400002,32.330002,32.619999,32.619999,3550600
2019-09-05-00-00-00,32.950001,33.18,30.799999,31.26,31.26,6058500
2019-09-06-00-00-00,31.34,31.482,30.0,30.360001,30.360001,4555800
2019-09-09-00-00-00,30.459999,30.5,27.59,28.200001,28.200001,10037900
2019-09-10-00-00-00,27.58,29.129998999999998,27.35,28.799999,28.799999,6358200
2019-09-11-00-00-00,29.0,29.76,28.530001000000002,29.6,29.6,4371800
2019-09-12-00-00-00,30.200001,30.370001000000002,29.120001000000002,29.77,29.77,4322400
2019-09-13-00-00-00,29.66,30.049999,28.799999,29.040001,29.040001,2943100
2019-09-16-00-00-00,28.65,29.83,28.620001000000002,29.26,29.26,2042700
2019-09-17-00-00-00,29.0,30.27,28.68,30.110001,30.110001,6216200
2019-09-18-00-00-00,30.0,30.0,28.709999,29.5,29.5,4859000
2019-09-19-00-00-00,29.5,30.549999,29.02,30.139999,30.139999,5198500
2019-09-20-00-00-00,30.23,30.73,29.6,30.219998999999998,30.219998999999998,6862400
2019-09-23-00-00-00,29.969998999999998,30.09,28.34,28.549999,28.549999,5434200
2019-09-24-00-00-00,28.76,28.790001,26.74,27.110001,27.110001,6651700
2019-09-25-00-00-00,27.07,27.549999,26.75,27.110001,27.110001,3028800
2019-09-26-00-00-00,27.190001000000002,27.73,27.15,27.379998999999998,27.379998999999998,2657900
2019-09-27-00-00-00,27.35,27.450001,25.870001000000002,26.5,26.5,4565700
2019-09-30-00-00-00,26.370001000000002,26.66,25.139999,26.450001,26.450001,8066600
