Date,Open,High,Low,Close,Adj Close,Volume
2021-05-03 00:00:00+00:00,66.709999,67.370003,63.25,63.709999,63.709999,15241900
2021-05-04 00:00:00+00:00,62.93,63.217999,59.849998,62.299999,62.299999,21606000
2021-05-05 00:00:00+00:00,62.900002,62.900002,61.25,61.830002,61.830002,8220800
2021-05-06 00:00:00+00:00,61.040001,61.075001,57.049999,59.220001,59.220001,25708600
2021-05-07 00:00:00+00:00,60.099998,61.330002,58.91,59.860001,59.860001,15503900
2021-05-10 00:00:00+00:00,58.509998,60.139999,57.195,58.360001,58.360001,17872200
2021-05-11 00:00:00+00:00,55.860001,60.34,55.603001,59.709999,59.709999,16676700
2021-05-12 00:00:00+00:00,58.439999,59.41,55.25,57.119999,57.119999,15582600
2021-05-13 00:00:00+00:00,57.73,57.799999,53.939999,55.450001,55.450001,13859400
2021-05-14 00:00:00+00:00,55.849998,58.299999,55.580002,58.049999,58.049999,9807700
2021-05-17 00:00:00+00:00,57.5,58.130001,56.34,58.099998,58.099998,7332200
2021-05-18 00:00:00+00:00,58.939999,60.080002,58.16,58.279999,58.279999,7762400
2021-05-19 00:00:00+00:00,56.639999,58.700001,56.130001,58.630001,58.630001,7076100
