Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03-00-00-00,22.059998999999998,22.48,22.0,22.35,22.35,7275300
2020-02-04-00-00-00,22.51,22.9,22.440001000000002,22.459999,22.459999,11234500
2020-02-05-00-00-00,22.700001,22.700001,21.540001,21.91,21.91,12421700
2020-02-06-00-00-00,22.190001000000002,23.299999,21.91,23.01,23.01,29364000
2020-02-07-00-00-00,26.99,27.25,25.190001000000002,25.200001,25.200001,60547700
2020-02-10-00-00-00,24.639999,25.18,24.01,24.290001,24.290001,31964000
2020-02-11-00-00-00,24.41,24.93,23.85,24.030001000000002,24.030001000000002,18332400
2020-02-12-00-00-00,24.33,24.370001000000002,23.700001,23.940001000000002,23.940001000000002,15373300
2020-02-13-00-00-00,23.73,24.17,23.5,23.540001,23.540001,17380600
2020-02-14-00-00-00,23.0,23.790001,22.98,23.219998999999998,23.219998999999998,16939800
2020-02-18-00-00-00,23.200001,23.690001000000002,22.66,22.76,22.76,11171000
2020-02-19-00-00-00,22.809998999999998,23.860001,22.639999,23.6,23.6,13889600
2020-02-20-00-00-00,23.879998999999998,24.389999,23.18,23.540001,23.540001,11347900
2020-02-21-00-00-00,23.34,23.440001000000002,22.299999,22.48,22.48,12294300
2020-02-24-00-00-00,21.24,21.98,21.07,21.65,21.65,12468100
2020-02-25-00-00-00,21.719998999999998,22.09,20.700001,20.959999,20.959999,14678600
2020-02-26-00-00-00,20.959999,21.445,19.76,20.309998999999998,20.309998999999998,15987300
2020-02-27-00-00-00,19.74,20.709999,19.27,20.209999,20.209999,17688800
2020-02-28-00-00-00,18.940001000000002,20.129998999999998,18.92,19.5,19.5,26201800
