Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-08-02-00-00-00,16.77,16.94,16.61,16.63,5161000,0.0,0.0
1999-08-03-00-00-00,16.65,16.92,16.65,16.84,5486000,0.0,0.0
1999-08-04-00-00-00,16.84,17.13,16.65,16.65,6119600,0.0,0.0
1999-08-05-00-00-00,16.65,17.06,16.54,16.85,7089400,0.0,0.0
1999-08-06-00-00-00,16.85,16.96,16.2,16.4,7642000,0.0,0.0
1999-08-09-00-00-00,16.4,16.68,16.35,16.54,4808600,0.0,0.0
1999-08-10-00-00-00,16.54,16.71,16.47,16.56,4855000,0.0,0.0
1999-08-11-00-00-00,16.56,16.61,16.2,16.45,6254800,0.0,0.0
1999-08-12-00-00-00,16.45,16.84,16.45,16.65,5596600,0.0,0.0
1999-08-13-00-00-00,16.65,16.8,16.42,16.56,4847400,0.0,0.0
1999-08-16-00-00-00,16.52,16.52,16.26,16.44,4236800,0.0,0.0
1999-08-17-00-00-00,16.44,16.68,16.37,16.65,3749200,0.0,0.0
1999-08-18-00-00-00,16.51,16.51,16.18,16.2,5697000,0.0,0.0
1999-08-19-00-00-00,16.2,16.23,15.97,16.07,9124000,0.0,0.0
1999-08-20-00-00-00,16.07,16.35,15.94,16.28,7397800,0.0,0.0
1999-08-23-00-00-00,16.28,16.56,16.14,16.28,7271200,0.0,0.0
1999-08-24-00-00-00,16.28,16.51,16.18,16.4,6457000,0.0,0.0
1999-08-25-00-00-00,16.42,17.09,16.42,16.97,10551000,0.0,0.0
1999-08-26-00-00-00,16.97,17.29,16.96,17.04,6892800,0.0,0.0
1999-08-27-00-00-00,17.04,17.18,16.89,17.18,5256200,0.0,0.0
1999-08-30-00-00-00,17.18,17.27,16.71,16.85,4504600,0.0,0.0
1999-08-31-00-00-00,16.85,16.96,16.54,16.56,6173800,0.0,0.0
