,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-17363000.0,-16370000.0,-193777000.0,-364421000.0,-23068000.0
Change To Liabilities,-10515000.0,2736000.0,15522000.0,17974000.0,10951000.0
Total Cashflows From Investing Activities,-353079000.0,-443898000.0,-621630000.0,-955427000.0,-837540000.0
Net Borrowings,217028000.0,134244000.0,205267000.0,691270000.0,206691000.0
Total Cash From Financing Activities,-215994000.0,-247251000.0,-88013000.0,241471000.0,-166711000.0
Change To Operating Activities,-18359000.0,12720000.0,-14815000.0,-42000.0,-33385000.0
Issuance Of Stock,1266000.0,91400000.0,201890000.0,124440000.0,278172000.0
Net Income,479013000.0,415289000.0,419967000.0,481779000.0,827649000.0
Change In Cash,28302000.0,-13354000.0,-1957000.0,57276000.0,-51815000.0
Repurchase Of Stock,-67873000.0,-67873000.0,-67873000.0,-67873000.0,
Total Cash From Operating Activities,597375000.0,677795000.0,707686000.0,771232000.0,952436000.0
Depreciation,193296000.0,209050000.0,219857000.0,222873000.0,239451000.0
Other Cashflows From Investing Activities,44869000.0,11376000.0,-28132000.0,-240489000.0,-94017000.0
Dividends Paid,-393040000.0,-424907000.0,-458114000.0,-467765000.0,-600994000.0
Other Cashflows From Financing Activities,-41248000.0,-47988000.0,-37056000.0,-38601000.0,-50580000.0
Change To Netincome,-63452000.0,19027000.0,50424000.0,34016000.0,-105245000.0
Capital Expenditures,-7819000.0,-4297000.0,-7764000.0,-7093000.0,-3659000.0
