,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,6432000000.0,6657000000.0,6700000000.0,6747000000.0,6781000000.0
Total Liab,14097000000.0,15359000000.0,16561000000.0,18312000000.0,18777000000.0
Total Stockholder Equity,5385000000.0,5864000000.0,6121000000.0,6454000000.0,7298000000.0
Deferred Long Term Liab,1061000000.0,1156000000.0,1128000000.0,1127000000.0,1051000000.0
Other Current Liab,197000000.0,227000000.0,583000000.0,623000000.0,768500000.0
Total Assets,19482000000.0,21223000000.0,22682000000.0,24766000000.0,26075000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,137000000.0,120000000.0,707000000.0,774000000.0,795500000.0
Retained Earnings,-723000000.0,-464000000.0,-207000000.0,102000000.0,925000000.0
Other Liab,5274000000.0,5689000000.0,5783000000.0,6017000000.0,6212000000.0
Good Will,1379000000.0,1575000000.0,1501000000.0,1504000000.0,1139000000.0
Treasury Stock,-326000000.0,-331000000.0,-374000000.0,-397000000.0,-410000000.0
Other Assets,1128000000.0,1374000000.0,1494000000.0,1496000000.0,2206000000.0
Cash,55000000.0,130000000.0,60000000.0,547000000.0,116000000.0
Total Current Liabilities,2325000000.0,2094000000.0,2045000000.0,2881000000.0,2141000000.0
Short Long Term Debt,325000000.0,85000000.0,28000000.0,329000000.0,57000000.0
Other Stockholder Equity,-79000000.0,-34000000.0,-36000000.0,-49000000.0,-45000000.0
Property Plant Equipment,16246000000.0,17409000000.0,18335000000.0,19805000000.0,21176000000.0
Total Current Assets,720000000.0,781000000.0,1285000000.0,1906000000.0,1554000000.0
Net Tangible Assets,3997000000.0,4205000000.0,4553000000.0,4895000000.0,6159000000.0
Short Term Investments,3000000.0,3000000.0,8000000.0,11000000.0,17000000.0
Net Receivables,484000000.0,487000000.0,466000000.0,527000000.0,568500000.0
Long Term Debt,6497000000.0,7575000000.0,8643000000.0,9332000000.0,10343000000.0
Inventory,41000000.0,41000000.0,44000000.0,47000000.0,57000000.0
Accounts Payable,195000000.0,175000000.0,203000000.0,189000000.0,235000000.0
Intangible Assets,9000000.0,84000000.0,67000000.0,55000000.0,
