Date,Open,High,Low,Close,Adj Close,Volume
2016-10-03-00-00-00,118.57,118.699997,118.089996,118.550003,114.54983500000002,19216400
2016-10-04-00-00-00,118.900002,119.160004,117.91999799999999,118.370003,114.3759,21239700
2016-10-05-00-00-00,118.720001,119.16999799999999,118.66999799999999,118.790001,114.781723,14481300
2016-10-06-00-00-00,118.639999,118.980003,118.150002,118.730003,114.72375500000001,11987100
2016-10-07-00-00-00,118.839996,119.010002,117.889999,118.470001,114.47251100000001,19984200
2016-10-10-00-00-00,119.08000200000001,119.480003,119.029999,119.220001,115.19721200000001,19687300
2016-10-11-00-00-00,119.120003,119.139999,117.0,117.519997,113.554581,27774400
2016-10-12-00-00-00,117.629997,117.82,117.059998,117.41999799999999,113.457939,14267800
2016-10-13-00-00-00,116.620003,117.32,115.940002,117.0,113.05212399999999,22821000
2016-10-14-00-00-00,117.58000200000001,118.050003,117.07,117.139999,113.18737800000001,21313300
2016-10-17-00-00-00,117.040001,117.300003,116.66999799999999,116.82,112.878204,14182700
2016-10-18-00-00-00,118.209999,118.410004,117.800003,117.860001,113.88310200000001,19276700
2016-10-19-00-00-00,117.769997,118.019997,117.639999,117.849998,113.87344399999999,13702900
2016-10-20-00-00-00,117.730003,117.970001,117.029999,117.709999,113.73815900000001,18132200
2016-10-21-00-00-00,117.800003,118.220001,117.410004,118.150002,114.163315,15707800
2016-10-24-00-00-00,118.910004,119.650002,118.889999,119.57,115.5354,19143000
2016-10-25-00-00-00,119.639999,119.660004,119.010002,119.190002,115.168213,20341800
2016-10-26-00-00-00,118.41999799999999,119.029999,118.029999,118.379997,114.38555900000001,20463700
2016-10-27-00-00-00,118.889999,118.989998,117.66999799999999,117.839996,113.863777,19099800
2016-10-28-00-00-00,117.5,118.110001,116.739998,117.099998,113.14873500000002,35369300
2016-10-31-00-00-00,117.529999,117.529999,116.93,116.989998,113.04246499999999,18749400
