,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,43000000.0,16000000.0,20000000.0,14000000.0,38000000.0
Change To Liabilities,39000000.0,-46000000.0,-16000000.0,19000000.0,37000000.0
Total Cashflows From Investing Activities,-251000000.0,-325000000.0,-183000000.0,-214000000.0,-984000000.0
Net Borrowings,197000000.0,-851000000.0,422000000.0,-4000000.0,-141000000.0
Total Cash From Financing Activities,-1674000000.0,-3964000000.0,-2326000000.0,-2049000000.0,-2564000000.0
Change To Operating Activities,-163000000.0,-33000000.0,-84000000.0,58000000.0,166000000.0
Issuance Of Stock,84000000.0,22000000.0,85000000.0,66000000.0,50000000.0
Net Income,1687000000.0,2563000000.0,2521000000.0,2109000000.0,2694000000.0
Change In Cash,622000000.0,-1590000000.0,477000000.0,583000000.0,-1037000000.0
Repurchase Of Stock,-1000000000.0,-2000000000.0,-1500000000.0,-706000000.0,-1000000000.0
Effect Of Exchange Rate,145000000.0,-112000000.0,-9000000.0,39000000.0,-46000000.0
Total Cash From Operating Activities,2402000000.0,2811000000.0,2995000000.0,2807000000.0,2557000000.0
Depreciation,462000000.0,461000000.0,426000000.0,427000000.0,410000000.0
Other Cashflows From Investing Activities,-10000000.0,-4000000.0,-18000000.0,-3000000.0,-3000000.0
Dividends Paid,-941000000.0,-1124000000.0,-1321000000.0,-1379000000.0,-1463000000.0
Change To Inventory,-81000000.0,-108000000.0,98000000.0,43000000.0,-450000000.0
Change To Account Receivables,-138000000.0,-60000000.0,40000000.0,95000000.0,-240000000.0
Other Cashflows From Financing Activities,-14000000.0,-11000000.0,-12000000.0,-26000000.0,-10000000.0
Change To Netincome,95000000.0,75000000.0,17000000.0,22000000.0,-109000000.0
Capital Expenditures,-297000000.0,-364000000.0,-326000000.0,-236000000.0,-296000000.0
