,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,-123000000.0,124000000.0,-261000000.0,-543000000.0,-261000000.0
Total Cashflows From Investing Activities,-8871000000.0,-3078000000.0,-3570000000.0,-3564000000.0,-2712000000.0
Net Borrowings,6470000000.0,-1661000000.0,-750000000.0,-3054000000.0,-1667000000.0
Total Cash From Financing Activities,5356000000.0,-4023000000.0,-1911000000.0,-4250000000.0,-3807000000.0
Change To Operating Activities,-852000000.0,-193000000.0,185000000.0,-30000000.0,-28000000.0
Net Income,1389000000.0,-1733000000.0,-5269000000.0,-1232000000.0,2033000000.0
Change In Cash,363000000.0,-69000000.0,1199000000.0,-1290000000.0,-18000000.0
Total Cash From Operating Activities,3878000000.0,7032000000.0,6680000000.0,6524000000.0,6501000000.0
Depreciation,3892000000.0,5120000000.0,4829000000.0,4710000000.0,3998000000.0
Other Cashflows From Investing Activities,-5000000.0,-61000000.0,-35000000.0,12000000.0,53000000.0
Dividends Paid,-1453000000.0,-2312000000.0,-1100000000.0,-1109000000.0,-1087000000.0
Change To Account Receivables,31000000.0,25000000.0,-5000000.0,115000000.0,-8000000.0
Other Cashflows From Financing Activities,339000000.0,-50000000.0,-61000000.0,-87000000.0,-53000000.0
Change To Netincome,-513000000.0,3614000000.0,7181000000.0,3477000000.0,836000000.0
Capital Expenditures,-3106000000.0,-3175000000.0,-3628000000.0,-3729000000.0,-2900000000.0
Repurchase Of Stock,-17000000.0,,,,-1000000000.0
Effect Of Exchange Rate,-2000000.0,,,,
