,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,3512900000.0,3911600000.0,4428600000.0,6716200000.0,8087500000.0
Total Liab,2620200000.0,2977200000.0,3715500000.0,6138000000.0,6666000000.0
Total Stockholder Equity,6144100000.0,8757300000.0,11089700000.0,11025300000.0,18768800000.0
Other Current Liab,320300000.0,473300000.0,516500000.0,613300000.0,1055700000.0
Total Assets,8764300000.0,11734500000.0,14805200000.0,17163300000.0,25434800000.0
Common Stock,100000.0,100000.0,100000.0,100000.0,100000.0
Retained Earnings,2946700000.0,5254300000.0,7379800000.0,10893000000.0,18968300000.0
Other Liab,781200000.0,825900000.0,905000000.0,744900000.0,753500000.0
Treasury Stock,-315600000.0,-408700000.0,-718800000.0,-6584000000.0,-8287100000.0
Other Assets,546700000.0,910600000.0,913300000.0,967800000.0,1059700000.0
Cash,812700000.0,1467700000.0,1617800000.0,2193700000.0,2885600000.0
Total Current Liabilities,1135500000.0,1442800000.0,2096600000.0,2697400000.0,3932500000.0
Deferred Long Term Asset Charges,506300000.0,828700000.0,824200000.0,858900000.0,876900000.0
Other Stockholder Equity,600000.0,-12300000.0,21100000.0,29300000.0,-26200000.0
Property Plant Equipment,2358600000.0,2575800000.0,2890400000.0,3221600000.0,3482200000.0
Total Current Assets,4335000000.0,6447600000.0,7689100000.0,9779100000.0,14014900000.0
Long Term Investments,1524000000.0,1800500000.0,3312400000.0,3194800000.0,6878000000.0
Net Tangible Assets,6144100000.0,8757300000.0,11089700000.0,11025300000.0,18768800000.0
Short Term Investments,596800000.0,1342200000.0,1596500000.0,1393300000.0,2809100000.0
Net Receivables,2045600000.0,2272000000.0,2785600000.0,4114700000.0,6036500000.0
Long Term Debt,,,,1978500000.0,1980000000.0
Inventory,726100000.0,1151200000.0,1415500000.0,1916600000.0,1951300000.0
Accounts Payable,178200000.0,218200000.0,418100000.0,475500000.0,564000000.0
