,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,45000000.0,45000000.0,71000000.0,192000000.0,267000000.0
Change To Liabilities,1153000000.0,-1546000000.0,1941000000.0,-2887000000.0,2925000000.0
Total Cashflows From Investing Activities,-1146000000.0,-2471000000.0,-3688000000.0,-3079000000.0,-1872000000.0
Net Borrowings,-170000000.0,1040000000.0,476000000.0,4127000000.0,-1511000000.0
Total Cash From Financing Activities,-2111000000.0,-5167000000.0,-2511000000.0,1791000000.0,-3470000000.0
Change To Operating Activities,104000000.0,-113000000.0,-14000000.0,92000000.0,-339000000.0
Issuance Of Stock,35000000.0,39000000.0,32000000.0,8000000.0,26000000.0
Net Income,5106000000.0,5595000000.0,3076000000.0,-3975000000.0,1317000000.0
Change In Cash,408000000.0,-100000000.0,-1405000000.0,900000000.0,633000000.0
Effect Of Exchange Rate,17000000.0,-35000000.0,-14000000.0,77000000.0,-42000000.0
Total Cash From Operating Activities,3648000000.0,7573000000.0,4808000000.0,2111000000.0,6017000000.0
Depreciation,1318000000.0,1356000000.0,1341000000.0,1395000000.0,1535000000.0
Other Cashflows From Investing Activities,282000000.0,111000000.0,28000000.0,-402000000.0,-306000000.0
Dividends Paid,-1395000000.0,-1436000000.0,-1570000000.0,-1575000000.0,-1585000000.0
Change To Inventory,-176000000.0,-202000000.0,-204000000.0,-71000000.0,511000000.0
Change To Account Receivables,-1182000000.0,1320000000.0,-2308000000.0,2023000000.0,-922000000.0
Other Cashflows From Financing Activities,1009000000.0,-165000000.0,201000000.0,-326000000.0,-400000000.0
Change To Netincome,-2838000000.0,895000000.0,1221000000.0,5017000000.0,1046000000.0
Capital Expenditures,-1832000000.0,-2639000000.0,-3873000000.0,-2920000000.0,-1860000000.0
Repurchase Of Stock,-1590000000.0,-4645000000.0,-1650000000.0,-443000000.0,
