Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-03-01-00-00-00,26.08,26.6,25.92,26.46,25502600,0.0,0.0
2016-03-02-00-00-00,26.4,26.89,26.24,26.61,23779800,0.0,0.0
2016-03-03-00-00-00,27.12,27.31,26.61,26.64,25625200,0.0,0.0
2016-03-04-00-00-00,26.57,26.89,26.18,26.69,20356800,0.0,0.0
2016-03-07-00-00-00,26.65,27.11,26.57,26.96,18858200,0.0,0.0
2016-03-08-00-00-00,26.86,26.9,26.47,26.62,19104900,0.0,0.0
2016-03-09-00-00-00,26.86,27.04,26.72,26.89,14707800,0.0,0.0
2016-03-10-00-00-00,27.13,27.36,26.47,27.23,29584800,0.0,0.0
2016-03-11-00-00-00,27.59,27.7,27.47,27.67,22811200,0.0,0.0
2016-03-14-00-00-00,27.58,27.61,27.27,27.38,17438600,0.0,0.0
2016-03-15-00-00-00,27.3,27.57,27.06,27.57,16927700,0.0,0.0
2016-03-16-00-00-00,27.43,27.7,27.16,27.61,26298400,0.0,0.0
2016-03-17-00-00-00,27.67,28.03,27.62,27.86,22865300,0.0,0.0
2016-03-18-00-00-00,28.02,28.48,27.93,28.47,49934200,0.0,0.0
2016-03-21-00-00-00,28.08,28.25,27.84,28.18,21760900,0.0,0.0
2016-03-22-00-00-00,28.02,28.28,27.84,28.16,22200400,0.0,0.0
2016-03-23-00-00-00,28.29,28.29,27.86,27.88,18765300,0.0,0.0
2016-03-24-00-00-00,27.77,27.84,27.62,27.77,14211900,0.0,0.0
2016-03-28-00-00-00,27.77,27.88,27.55,27.79,11433000,0.0,0.0
2016-03-29-00-00-00,27.82,28.26,27.64,28.21,15313200,0.0,0.0
2016-03-30-00-00-00,28.27,28.53,28.13,28.5,16598000,0.0,0.0
2016-03-31-00-00-00,28.34,28.45,28.16,28.18,17880000,0.0,0.0
