Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-01-00-00-00,200.8099975585937,201.6199951171875,188.0,188.19000244140625,13268700,0.0,0.0
2021-12-02-00-00-00,196.8000030517578,202.5399932861328,192.41000366210938,202.3800048828125,20435400,0.0,0.0
2021-12-03-00-00-00,198.6999969482422,199.8999938964844,195.4199981689453,198.4900054931641,10727100,0.0,0.0
2021-12-06-00-00-00,199.7700042724609,206.4199981689453,199.1999969482422,205.8800048828125,11571700,0.0,0.0
2021-12-07-00-00-00,207.0599975585937,211.6499938964844,206.3800048828125,208.8300018310547,10368700,0.0,0.0
2021-12-08-00-00-00,209.17999267578125,212.67999267578125,207.7100067138672,211.02999877929688,6974200,0.0,0.0
2021-12-09-00-00-00,207.52999877929688,208.5449981689453,205.1999969482422,207.5599975585937,6905116,0.0,0.0
2021-12-10-00-00-00,208.80999755859372,209.0,203.47999572753903,205.05999755859372,5962912,0.0,0.0
2021-12-13-00-00-00,202.5,202.80999755859375,195.5500030517578,197.39999389648438,10606200,0.0,0.0
