Date,Open,High,Low,Close,Adj Close,Volume
2013-02-01-00-00-00,74.489998,75.07,74.230003,74.870003,62.25935,6749300
2013-02-04-00-00-00,74.290001,75.529999,74.25,75.209999,62.542065,5799800
2013-02-05-00-00-00,75.690002,76.980003,75.610001,75.889999,63.10754,6831200
2013-02-06-00-00-00,75.470001,76.300003,75.400002,76.290001,63.440174,4716600
2013-02-07-00-00-00,76.32,77.540001,76.279999,77.43,64.38816800000001,7773000
2013-02-08-00-00-00,77.239998,77.389999,76.279999,76.559998,63.664696,5100400
2013-02-11-00-00-00,76.41999799999999,76.440002,75.849998,75.870003,63.090927,3677100
2013-02-12-00-00-00,76.059998,76.25,75.83000200000001,75.989998,63.190684999999995,3597400
2013-02-13-00-00-00,75.66999799999999,75.83000200000001,74.629997,74.779999,62.583965,4313500
2013-02-14-00-00-00,74.690002,75.309998,74.540001,74.93,62.709483999999996,3830400
2013-02-15-00-00-00,75.260002,75.260002,74.720001,75.029999,62.793158999999996,3650700
2013-02-19-00-00-00,74.989998,75.190002,74.269997,74.650002,62.47517,3882500
2013-02-20-00-00-00,75.639999,76.25,74.75,74.779999,62.583965,7551300
2013-02-21-00-00-00,74.959999,76.18,74.910004,76.010002,63.613342,7438600
2013-02-22-00-00-00,76.699997,77.029999,76.480003,76.660004,64.157318,5391200
2013-02-25-00-00-00,76.83000200000001,76.900002,75.029999,75.029999,62.793158999999996,4936300
2013-02-26-00-00-00,75.43,75.910004,75.139999,75.650002,63.312054,3436700
2013-02-27-00-00-00,75.529999,77.93,75.529999,77.360001,64.743172,7160000
2013-02-28-00-00-00,77.239998,77.730003,76.400002,76.900002,64.35820799999999,5593400
