Date,Open,High,Low,Close,Adj Close,Volume
1980-10-01-00-00-00,5.703704,5.870369999999999,5.629630000000001,5.870369999999999,2.268463,2491200
1980-10-02-00-00-00,5.870369999999999,5.962962999999999,5.814815,5.888889,2.275619,1445600
1980-10-03-00-00-00,5.907407,6.037037000000001,5.907407,5.962962999999999,2.304242,1890200
1980-10-06-00-00-00,6.0,6.092593,6.0,6.0740739999999995,2.347179,3765000
1980-10-07-00-00-00,6.0740739999999995,6.092593,5.9259260000000005,6.0,2.3185540000000002,2152200
1980-10-08-00-00-00,6.0,6.092593,5.888889,5.962962999999999,2.304242,4215800
1980-10-09-00-00-00,5.962962999999999,6.0,5.851852,5.870369999999999,2.268463,2211600
1980-10-10-00-00-00,5.870369999999999,5.888889,5.777778,5.8333330000000005,2.254151,2208600
1980-10-13-00-00-00,5.8333330000000005,5.870369999999999,5.722222,5.870369999999999,2.268463,1677800
1980-10-14-00-00-00,5.870369999999999,5.981482,5.851852,5.888889,2.275619,1532600
1980-10-15-00-00-00,5.888889,6.185185,5.888889,6.037037000000001,2.332867,3718200
1980-10-16-00-00-00,6.037037000000001,6.203704,5.555555,5.555555,2.14681,8037800
1980-10-17-00-00-00,5.555555,5.648148,5.5,5.555555,2.14681,10424600
1980-10-20-00-00-00,5.555555,5.592593,5.462962999999999,5.518518,2.132498,3967400
1980-10-21-00-00-00,5.481482,5.481482,5.203704,5.259258999999999,2.032314,5386400
1980-10-22-00-00-00,5.259258999999999,5.370369999999999,5.259258999999999,5.277778,2.03947,4315800
1980-10-23-00-00-00,5.277778,5.462962999999999,5.0,5.111111,1.975064,4364400
1980-10-24-00-00-00,5.111111,5.148148,5.018518,5.129630000000001,1.982221,3995000
1980-10-27-00-00-00,5.129630000000001,5.185185,5.092593,5.1666669999999995,1.996534,1981800
1980-10-28-00-00-00,5.1666669999999995,5.259258999999999,5.148148,5.222222,2.018001,3581400
1980-10-29-00-00-00,5.222222,5.314815,5.222222,5.222222,2.018001,1762200
1980-10-30-00-00-00,5.222222,5.296296,5.203704,5.222222,2.018001,1211400
1980-10-31-00-00-00,5.222222,5.388889,5.222222,5.3333330000000005,2.060937,1657800
