Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-09-02-00-00-00,6.67,6.67,6.47,6.55,2103300,0.0,0.0
1986-09-03-00-00-00,6.55,6.66,6.52,6.65,1013400,0.0,0.0
1986-09-04-00-00-00,6.65,6.67,6.59,6.63,1852650,0.0,0.0
1986-09-05-00-00-00,6.63,6.69,6.52,6.52,1889100,0.0,0.0
1986-09-08-00-00-00,6.51,6.51,6.43,6.48,1607400,0.0,0.0
1986-09-09-00-00-00,6.5,6.61,6.5,6.54,1478700,0.0,0.0
1986-09-10-00-00-00,6.54,6.54,6.44,6.47,1002150,0.0,0.0
1986-09-11-00-00-00,6.47,6.5,6.15,6.21,4284450,0.0,0.0
1986-09-12-00-00-00,6.16,6.16,5.9,6.03,5085000,0.0,0.0
1986-09-15-00-00-00,6.03,6.21,6.03,6.19,1752300,0.0,0.0
1986-09-16-00-00-00,6.19,6.22,6.11,6.22,1323000,0.0,0.0
1986-09-17-00-00-00,6.22,6.32,6.18,6.29,1246500,0.0,0.0
1986-09-18-00-00-00,6.25,6.25,6.08,6.21,1497600,0.0,0.0
1986-09-19-00-00-00,6.21,6.22,6.05,6.15,2011050,0.0,0.0
1986-09-22-00-00-00,6.15,6.19,6.11,6.15,951750,0.0,0.0
1986-09-23-00-00-00,6.15,6.19,6.07,6.08,1119600,0.0,0.0
1986-09-24-00-00-00,6.08,6.16,6.03,6.07,2857950,0.0,0.0
1986-09-25-00-00-00,6.07,6.07,5.82,5.89,3062700,0.0,0.0
1986-09-26-00-00-00,5.89,5.96,5.82,5.9,1353150,0.0,0.0
1986-09-29-00-00-00,5.85,5.85,5.68,5.76,1932300,0.0,0.0
1986-09-30-00-00-00,5.78,5.96,5.78,5.89,1687050,0.0,0.0
