Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-01,6.95,6.95,6.95,6.95,1,0,0
2021-03-02,9.14,9.55,9.14,9.55,13,0,0
2021-03-03,9.79,10.8,9.79,10.8,30,0,0
2021-03-04,12.46,13.11,12.46,12.99,13,0,0
2021-03-05,16.16,16.16,14.15,14.15,46,0,0
2021-03-09,13.6,13.6,10.92,10.95,15,0,0
2021-03-10,11.03,11.03,11.03,11.03,1,0,0
2021-03-11,8.93,8.94,8.24,8.24,279,0,0
2021-03-12,9.2,9.2,9.2,9.2,0,0,0
2021-03-16,7.85,7.85,7.85,7.85,2,0,0
2021-03-18,8.9,8.9,8.9,8.9,1,0,0
2021-03-19,9.2,9.2,9.06,9.06,55,0,0
2021-03-23,9.4,9.4,9.4,9.4,2,0,0
2021-03-24,13.62,13.9,13.62,13.9,5,0,0
2021-03-25,14.0,14.0,14.0,14.0,0,0,0
2021-03-26,15.32,15.8,15.32,15.8,7,0,0
2021-03-30,13.45,13.45,13.45,13.45,3,0,0
2021-03-31,12.85,13.19,12.08,12.08,12,0,0
2021-04-01,10.05,11.31,10.05,11.13,432,0,0
2021-04-05,11.71,11.81,11.5,11.5,110,0,0
2021-04-06,11.05,11.05,10.55,10.8,171,0,0
2021-04-07,11.95,14.0,11.95,14.0,8,0,0
2021-04-08,12.27,12.27,12.22,12.22,3,0,0
2021-04-09,13.53,13.53,13.12,13.2,88,0,0
