Date,Open,High,Low,Close,Adj Close,Volume
1989-05-01-00-00-00,0.384549,0.388889,0.376736,0.37934,0.24149299999999999,33737600
1989-05-02-00-00-00,0.380208,0.381944,0.371528,0.375,0.23873000000000003,34371200
1989-05-03-00-00-00,0.375,0.380208,0.375,0.375,0.23873000000000003,28857600
1989-05-04-00-00-00,0.376736,0.376736,0.362847,0.364583,0.23209899999999997,37424000
1989-05-05-00-00-00,0.369792,0.369792,0.359375,0.361111,0.229888,35827200
1989-05-08-00-00-00,0.361111,0.362847,0.354167,0.357639,0.22767800000000002,49001600
1989-05-09-00-00-00,0.359375,0.371528,0.357639,0.368056,0.23430900000000002,54588800
1989-05-10-00-00-00,0.371528,0.380208,0.369792,0.375,0.23873000000000003,58752000
1989-05-11-00-00-00,0.376736,0.376736,0.371528,0.375,0.23873000000000003,34400000
1989-05-12-00-00-00,0.37934,0.381944,0.371528,0.376736,0.239835,71091200
1989-05-15-00-00-00,0.375868,0.381944,0.375,0.380208,0.242046,74736000
1989-05-16-00-00-00,0.380208,0.392361,0.378472,0.390625,0.248677,83433600
1989-05-17-00-00-00,0.391493,0.402778,0.391493,0.398438,0.253651,89811200
1989-05-18-00-00-00,0.397569,0.407118,0.397569,0.404514,0.257519,52572800
1989-05-19-00-00-00,0.403646,0.41319399999999995,0.403646,0.404514,0.257519,62566400
1989-05-22-00-00-00,0.404514,0.41319399999999995,0.401042,0.411458,0.26194,74275200
1989-05-23-00-00-00,0.404514,0.40972200000000003,0.390625,0.393229,0.250335,97545600
1989-05-24-00-00-00,0.389757,0.399306,0.387153,0.399306,0.254203,69363200
1989-05-25-00-00-00,0.399306,0.40625,0.395833,0.399306,0.254203,33840000
1989-05-26-00-00-00,0.402778,0.40972200000000003,0.401042,0.408854,0.260282,37884800
1989-05-30-00-00-00,0.40972200000000003,0.414063,0.40625,0.40972200000000003,0.260835,63907200
1989-05-31-00-00-00,0.40972200000000003,0.42361099999999996,0.40972200000000003,0.42013900000000004,0.267466,80969600
