Date,Open,High,Low,Close,Adj Close,Volume
1987-10-01-00-00-00,0.46006899999999995,0.47743100000000005,0.458333,0.47569399999999995,0.302833,127222400
1987-10-02-00-00-00,0.479167,0.505208,0.47743100000000005,0.503472,0.320517,131644800
1987-10-05-00-00-00,0.510417,0.548611,0.510417,0.548611,0.34925300000000004,184320000
1987-10-06-00-00-00,0.548611,0.550347,0.509549,0.512153,0.32604299999999997,203040000
1987-10-07-00-00-00,0.513889,0.522569,0.49652799999999997,0.506944,0.322728,125638400
1987-10-08-00-00-00,0.508681,0.515625,0.48263900000000004,0.5,0.318307,96940800
1987-10-09-00-00-00,0.501736,0.522569,0.49826400000000004,0.49826400000000004,0.317202,93888000
1987-10-12-00-00-00,0.5,0.506944,0.479167,0.49652799999999997,0.316096,117187200
1987-10-13-00-00-00,0.501736,0.513889,0.49305600000000005,0.508681,0.323833,96809600
1987-10-14-00-00-00,0.508681,0.519097,0.49131899999999995,0.494792,0.31499099999999997,114220800
1987-10-15-00-00-00,0.489583,0.505208,0.48611099999999996,0.489583,0.311675,128822400
1987-10-16-00-00-00,0.489583,0.517361,0.44618100000000005,0.44965299999999997,0.28625500000000004,210240000
1987-10-19-00-00-00,0.427083,0.44097200000000003,0.3125,0.314236,0.200047,146880000
1987-10-20-00-00-00,0.319444,0.361111,0.298611,0.333333,0.212204,324000000
1987-10-21-00-00-00,0.359375,0.42013900000000004,0.347222,0.393229,0.250335,262080000
1987-10-22-00-00-00,0.394097,0.402778,0.354167,0.369792,0.23541399999999998,223200000
1987-10-23-00-00-00,0.364583,0.368056,0.329861,0.335069,0.21331,112764800
1987-10-26-00-00-00,0.322917,0.333333,0.258681,0.272569,0.173521,148320000
1987-10-27-00-00-00,0.282986,0.298611,0.272569,0.286458,0.182363,234720000
1987-10-28-00-00-00,0.277778,0.295139,0.267361,0.286458,0.182363,149760000
1987-10-29-00-00-00,0.286458,0.338542,0.286458,0.331597,0.21109899999999998,167040000
1987-10-30-00-00-00,0.345486,0.362847,0.336806,0.345486,0.219941,168480000
