,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,201259000.0,168348000.0,179431000.0,234724000.0,313225000.0
Capital Surplus,4073362000.0,3670033000.0,3653486000.0,3664820000.0,3340822000.0
Total Liab,1286447000.0,2269910000.0,3348928000.0,3512834000.0,3608659000.0
Total Stockholder Equity,3362469000.0,3191860000.0,3657958000.0,4251296000.0,4530014000.0
Deferred Long Term Liab,23536000.0,26338000.0,25698000.0,23200000.0,30436000.0
Other Current Liab,92673000.0,133300000.0,120403000.0,155167000.0,166086000.0
Total Assets,4648916000.0,5461770000.0,7006886000.0,7764130000.0,8138673000.0
Common Stock,1699000.0,1629000.0,1620000.0,1627000.0,1605000.0
Other Current Assets,94660000.0,107862000.0,88756000.0,105659000.0,92243000.0
Retained Earnings,-690662000.0,-430890000.0,47996000.0,605050000.0,1256692000.0
Other Liab,166840000.0,185121000.0,123620000.0,132553000.0,135064000.0
Good Will,1498688000.0,1487404000.0,1600265000.0,1674371000.0,2156254000.0
Treasury Stock,-21930000.0,-48912000.0,-45144000.0,-20201000.0,-69105000.0
Other Assets,172596000.0,150980000.0,249590000.0,232885000.0,303129000.0
Cash,313382000.0,1036455000.0,393745000.0,352917000.0,536725000.0
Total Current Liabilities,456694000.0,1210709000.0,693336000.0,758170000.0,790341000.0
Deferred Long Term Asset Charges,36231000.0,34913000.0,76528000.0,106918000.0,168342000.0
Other Stockholder Equity,-21930000.0,-48912000.0,-45144000.0,-20201000.0,-69105000.0
Property Plant Equipment,862535000.0,910618000.0,1910603000.0,2272217000.0,2350083000.0
Total Current Assets,1346246000.0,2535354000.0,2231613000.0,1929531000.0,1920434000.0
Long Term Investments,567592000.0,209066000.0,835384000.0,1420402000.0,1095548000.0
Net Tangible Assets,1662522000.0,1536108000.0,1878262000.0,2342201000.0,2060535000.0
Short Term Investments,398554000.0,855650000.0,1143249000.0,745156000.0,541470000.0
Net Receivables,461457000.0,479889000.0,551943000.0,660052000.0,675926000.0
Long Term Debt,662913000.0,874080000.0,1839791000.0,1906707000.0,1976167000.0
Accounts Payable,80278000.0,99089000.0,138946000.0,118546000.0,109928000.0
Short Long Term Debt,,686552000.0,,,
