,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,58500000.0,-60200000.0,-375500000.0,92000000.0,-954700000.0
Change To Liabilities,349700000.0,236200000.0,467000000.0,522500000.0,732300000.0
Total Cashflows From Investing Activities,-76800000.0,-134900000.0,-502300000.0,-72800000.0,-1325100000.0
Net Borrowings,-10100000.0,-10100000.0,-3700000.0,-4100000.0,969900000.0
Total Cash From Financing Activities,-415600000.0,-202600000.0,-195600000.0,-1171600000.0,82800000.0
Change To Operating Activities,13800000.0,-124800000.0,-188800000.0,-113900000.0,-238000000.0
Issuance Of Stock,75800000.0,86500000.0,49500000.0,22100000.0,26000000.0
Net Income,31400000.0,334900000.0,331700000.0,488500000.0,606800000.0
Change In Cash,102000000.0,301400000.0,110100000.0,-160700000.0,257300000.0
Repurchase Of Stock,-491400000.0,-279000000.0,-241100000.0,-1188300000.0,-909700000.0
Effect Of Exchange Rate,,-100000.0,-100000.0,-100000.0,-100000.0
Total Cash From Operating Activities,594400000.0,638900000.0,808000000.0,1083700000.0,1499700000.0
Depreciation,55500000.0,55700000.0,61600000.0,68800000.0,84400000.0
Other Cashflows From Investing Activities,1300000.0,1300000.0,1300000.0,1300000.0,400000.0
Change To Inventory,9400000.0,-33400000.0,-48500000.0,-42200000.0,-19400000.0
Change To Account Receivables,-38400000.0,-82000000.0,-96700000.0,-176400000.0,-72500000.0
Other Cashflows From Financing Activities,-300000.0,-300000.0,-300000.0,-1300000.0,-3400000.0
Change To Netincome,143500000.0,161400000.0,173800000.0,199000000.0,230200000.0
Capital Expenditures,-135300000.0,-53000000.0,-92200000.0,-125900000.0,-295900000.0
