,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1733000000.0,1149000000.0,783000000.0,640000000.0,492000000.0
Capital Surplus,5775000000.0,5965000000.0,6152000000.0,6312000000.0,6624000000.0
Total Liab,21440000000.0,22203000000.0,25956000000.0,28531000000.0,30759000000.0
Total Stockholder Equity,4583000000.0,4151000000.0,3375000000.0,3495000000.0,1061000000.0
Minority Interest,65000000.0,68000000.0,74000000.0,88000000.0,97000000.0
Deferred Long Term Liab,,156000000.0,171000000.0,184000000.0,179000000.0
Other Current Liab,10495000000.0,11102000000.0,12710000000.0,14735000000.0,15504000000.0
Total Assets,26088000000.0,26422000000.0,29405000000.0,32114000000.0,31917000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,9770000000.0,10665000000.0,12357000000.0,14318000000.0,15072000000.0
Retained Earnings,2302000000.0,2093000000.0,1254000000.0,1042000000.0,-1694000000.0
Other Liab,2865000000.0,2745000000.0,2738000000.0,2855000000.0,2640000000.0
Good Will,8358000000.0,8171000000.0,8165000000.0,8666000000.0,8434000000.0
Treasury Stock,-3496000000.0,-3909000000.0,-4033000000.0,-3861000000.0,-3871000000.0
Other Assets,1699000000.0,2088000000.0,2278000000.0,2451000000.0,2517000000.0
Cash,717100000.0,618900000.0,735500000.0,824700000.0,496800000.0
Total Current Liabilities,12755000000.0,13296000000.0,15571000000.0,17433000000.0,19073000000.0
Deferred Long Term Asset Charges,389000000.0,561000000.0,645000000.0,724000000.0,766000000.0
Short Long Term Debt,299000000.0,1000000.0,600000000.0,400000000.0,499000000.0
Other Stockholder Equity,-3496000000.0,-3909000000.0,-4033000000.0,-3861000000.0,-3871000000.0
Property Plant Equipment,564000000.0,588000000.0,1650000000.0,1599000000.0,1378000000.0
Total Current Assets,13677000000.0,14372000000.0,16476000000.0,18684000000.0,19032000000.0
Long Term Investments,57000000.0,54000000.0,53000000.0,74000000.0,64000000.0
Net Tangible Assets,-5508000000.0,-5169000000.0,-5573000000.0,-5811000000.0,-7865000000.0
Short Term Investments,471900000.0,118100000.0,82500000.0,265300000.0,179200000.0
Net Receivables,2592000000.0,2873000000.0,3204000000.0,3165000000.0,3147000000.0
Long Term Debt,5667000000.0,5993000000.0,6627000000.0,7281000000.0,8228000000.0
Accounts Payable,1961000000.0,1943000000.0,1939000000.0,2016000000.0,2192000000.0
